 56 1939.037776 1.089E-27 1.296E+01.04380.046 1883.69800.67-.002810              1              0                    P 32      47562310 8 5 5 1 8   756.0  780.0
 55 1939.148687 7.465E-26 1.282E+01.04650.049 1317.40090.67-.002819              1              0                    P 27      47562310 8 5 5 1 8   106.0  110.0
 52 1939.399474 1.235E-25 1.313E+01.04130.044 2573.14530.67-.002810              1              0                    P 37      47562310 8 5 5 1 8   146.0  150.0
 53 1939.926062 6.173E-29 2.624E+01.04430.047 3886.86260.67-.002811              2              1                    P 31      47562310 8 5 5 1 8    61.0   63.0
 55 1940.750863 7.000E-29 2.580E+01.05030.053 2842.45660.67-.002832              2              1                    P 21      47562310 8 5 5 1 8    82.0   86.0
 53 1940.831878 4.296E-26 1.314E+01.04170.044 2429.02970.67-.002809              1              0                    P 36      47562310 8 5 5 1 8    71.0   73.0
 52 1941.387072 2.398E-31 3.955E+01.04710.050 5431.35460.67-.002822              3              2                    P 26      47566310 8 5 5 1 8   102.0  106.0
 54 1941.440453 8.835E-31 2.660E+01.04220.045 4447.04600.67-.002809              2              1                    P 35      47562310 8 5 5 1 8   414.0  426.0
 54 1941.590164 4.337E-28 1.331E+01.03990.042 3057.68220.67-.002815              1              0                    P 40      47562310 8 5 5 1 8   474.0  486.0
 56 1941.734873 1.717E-30 2.606E+01.04710.050 3310.96820.67-.002822              2              1                    P 26      47562310 8 5 5 1 8   612.0  636.0
 51 1943.054383 3.932E-26 1.353E+01.03820.040 3782.65470.67-.002826              1              0                    P 44      47562310 8 5 5 1 8    87.0   89.0
 52 1943.265660 3.307E-28 2.643E+01.04430.047 3897.60860.67-.002811              2              1                    P 31      47562310 8 5 5 1 8   122.0  126.0
 51 1943.350357 1.683E-31 4.051E+01.04270.045 6497.55860.67-.002809              3              2                    P 34      47566310 8 5 5 1 8    67.0   69.0
 55 1943.386723 1.137E-25 1.291E+01.04710.050 1223.49200.67-.002822              1              0                    P 26      47562310 8 5 5 1 8   102.0  106.0
 56 1943.527733 1.839E-27 1.305E+01.04430.047 1769.87040.67-.002811              1              0                    P 31      47562310 8 5 5 1 8   732.0  756.0
 51 1943.710969 1.150E-28 2.705E+01.04030.043 5100.23820.67-.002813              2              1                    P 39      47562310 8 5 5 1 8    77.0   79.0
 52 1944.164000 2.319E-25 1.323E+01.04170.044 2438.26660.67-.002809              1              0                    P 36      47562310 8 5 5 1 8   142.0  146.0
