 56 8079.922330 1.084E-31 2.235E-05.05770.063  236.10810.75-.009419              4              0                    P 11      4756631011 5 5 1 8   252.0  276.0
 53 8080.316348 4.663E-31 1.308E-05.04710.050 1282.61470.67-.011046              4              0                    P 26      4756631011 5 5 1 8    51.0   53.0
 52 8080.728917 9.636E-31 1.214E-05.04600.049 1488.74790.67-.011208              4              0                    P 28      4756631011 5 5 1 8   110.0  114.0
 56 8084.750994 1.236E-31 2.328E-05.05860.064  196.76960.75-.009248              4              0                    P 10      4756631011 5 5 1 8   228.0  252.0
 53 8087.187682 7.399E-31 1.365E-05.04770.051 1187.79360.67-.010962              4              0                    P 25      4756631011 5 5 1 8    49.0   51.0
 52 8087.887206 1.593E-30 1.268E-05.04650.049 1386.31210.67-.011127              4              0                    P 27      4756631011 5 5 1 8   106.0  110.0
 56 8089.455241 1.370E-31 2.427E-05.05950.065  161.00280.75-.009057              4              0                    P  9      4756631011 5 5 1 8   204.0  228.0
 53 8093.932230 1.152E-30 1.424E-05.04830.051 1096.59120.67-.010877              4              0                    P 24      4756631011 5 5 1 8    47.0   49.0
 56 8094.034945 1.475E-31 2.534E-05.06060.066  128.80910.75-.008842              4              0                    P  8      4756631011 5 5 1 8   180.0  204.0
 52 8094.918253 2.582E-30 1.324E-05.04710.050 1287.50160.67-.011046              4              0                    P 26      4756631011 5 5 1 8   102.0  106.0
 56 8098.489978 1.535E-31 2.650E-05.06180.068  100.18960.75-.008596              4              0                    P  7      4756631011 5 5 1 8   156.0  180.0
 53 8100.549861 1.757E-30 1.485E-05.04900.052 1009.01080.67-.010790              4              0                    P 23      4756631011 5 5 1 8    45.0   47.0
 52 8101.821924 4.106E-30 1.382E-05.04770.051 1192.31990.67-.010962              4              0                    P 25      4756631011 5 5 1 8    98.0  102.0
 56 8102.820213 1.537E-31 2.780E-05.06320.069   75.14530.74-.008311              4              0                    P  6      4756631011 5 5 1 8   132.0  156.0
 56 8107.025522 1.470E-31 2.932E-05.06510.071   53.67720.74-.007975              4              0                    P  5      4756631011 5 5 1 8   108.0  132.0
 53 8107.040443 2.629E-30 1.548E-05.04960.053  925.05570.67-.010701              4              0                    P 22      4756631011 5 5 1 8    43.0   45.0
 52 8108.598088 6.403E-30 1.442E-05.04830.051 1100.77060.67-.010877              4              0                    P 24      4756631011 5 5 1 8    94.0   98.0
 56 8111.105779 1.327E-31 3.122E-05.06770.074   35.78580.74-.007571              4              0                    P  4      4756631011 5 5 1 8    84.0  108.0
 53 8113.403844 3.854E-30 1.614E-05.05030.053  844.72880.67-.010609              4              0                    P 21      4756631011 5 5 1 8    41.0   43.0
 56 8115.060856 1.103E-31 3.392E-05.07120.077   21.47200.74-.007077              4              0                    P  3      4756631011 5 5 1 8    60.0   84.0
 52 8115.246612 9.787E-30 1.504E-05.04900.052 1012.85700.67-.010790              4              0                    P 23      4756631011 5 5 1 8    90.0   94.0
 53 8119.639933 5.539E-30 1.681E-05.05100.054  768.03310.67-.010514              4              0                    P 20      4756631011 5 5 1 8    39.0   41.0
 52 8121.767363 1.466E-29 1.568E-05.04960.053  928.58230.67-.010701              4              0                    P 22      4756631011 5 5 1 8    86.0   90.0
 53 8125.748575 7.796E-30 1.752E-05.05170.055  694.97140.67-.010415              4              0                    P 19      4756631011 5 5 1 8    37.0   39.0
 52 8128.160208 2.154E-29 1.634E-05.05030.053  847.94970.67-.010609              4              0                    P 21      4756631011 5 5 1 8    82.0   86.0
 53 8131.729641 1.075E-29 1.825E-05.05240.056  625.54640.68-.010313              4              0                    P 18      4756631011 5 5 1 8    35.0   37.0
