 2113828.863696 5.543E-30 2.023E-07.06590.074  917.05730.73-.020662       2 0 0 53       0 0 0 01                    R 48e     465553343910 9 811    99.0   97.0
 2113829.114308 5.203E-29 1.573E-07.08200.112   16.38900.67-.011633       2 0 0 53       0 0 0 01                    R  6e     466653343910 9 811    15.0   13.0
 2313829.167240 1.443E-30 1.496E-06.07310.099  112.65340.69-.015101       0 4 4 51       0 0 0 01                    R 17e     466653293910 9 811    37.0   35.0
 2313829.243560 1.311E-30 1.539E-06.07780.107   40.49890.67-.013118       2 0 0 52       0 0 0 01                    R 10e     466653293910 9 811    23.0   21.0
 2113829.360987 2.532E-30 1.346E-06.06640.077 1441.53070.75-.019731       2 1 1 52       0 1 1 01                    P 44f     455553343910 9 811    87.0   89.0
 2313829.473630 1.499E-30 1.573E-06.07260.098  125.90520.69-.015336       0 4 4 51       0 0 0 01                    R 18e     466653293910 9 811    39.0   37.0
 2313829.622880 1.375E-30 1.546E-06.07700.105   48.59830.67-.013430       2 0 0 52       0 0 0 01                    R 11e     466653293910 9 811    25.0   23.0
 2113829.645660 1.122E-30 2.276E-06.07220.097 1552.04330.70-.016130       3 0 0 52       1 0 0 01                    P 20e     456653293910 9 811    39.0   41.0
 2313829.757340 1.475E-30 1.576E-06.07220.097  139.89300.70-.015565       0 4 4 51       0 0 0 01                    R 19e     466653293910 9 811    41.0   39.0
 2313829.972420 1.427E-30 1.551E-06.07620.104   57.43390.67-.013726       2 0 0 52       0 0 0 01                    R 12e     466653293910 9 811    27.0   25.0
 2113830.000750 7.504E-30 1.992E-07.06620.075  843.03010.74-.020365       2 0 0 53       0 0 0 01                    R 46e     465553343910 9 811    95.0   93.0
 2313830.176740 1.374E-30 1.504E-06.07170.096  154.61660.70-.012118       31414 01       0 0 0 01                    R 20e     466653293910 9 811    43.0   41.0
 2113830.210517 6.339E-29 1.602E-07.07970.109   28.09510.67-.012431       2 0 0 53       0 0 0 01                    R  8e     466653343910 9 811    19.0   17.0
 2113830.502943 1.078E-30 2.300E-06.08340.114 1301.80820.67-.012777       3 0 0 53       1 0 0 02                    P  6e     456653343910 9 811    11.0   13.0
 2113831.023217 9.998E-30 1.963E-07.06630.077  772.11070.75-.020061       2 0 0 53       0 0 0 01                    R 44e     465553343910 9 811    91.0   89.0
 2113831.197171 7.237E-29 1.624E-07.07780.107   42.92250.67-.013118       2 0 0 53       0 0 0 01                    R 10e     466653343910 9 811    23.0   21.0
 2313831.330660 1.402E-30 1.581E-06.07130.095  170.07590.71-.012292       31414 01       0 0 0 01                    R 21e     466653293910 9 811    45.0   43.0
 2113831.375307 2.873E-30 1.316E-06.06650.078 1405.98470.75-.019596       2 1 1 52       0 1 1 01                    P 43e     456553343910 9 811    85.0   87.0
 2313831.641210 1.058E-30 1.593E-06.06930.090  278.27970.74-.017144       2 0 0 52       0 0 0 01                    R 27e     466653293910 9 811    57.0   55.0
 2313831.738540 1.123E-30 1.591E-06.06960.091  258.40710.73-.016950       2 0 0 52       0 0 0 01                    R 26e     466653293910 9 811    55.0   53.0
 2313831.806060 1.186E-30 1.589E-06.06990.092  239.26980.73-.016753       2 0 0 52       0 0 0 01                    R 25e     466653293910 9 811    53.0   51.0
 2313831.829820 1.355E-30 1.583E-06.07090.095  186.27100.71-.016140       2 0 0 52       0 0 0 01                    R 22e     466653293910 9 811    47.0   45.0
 2313831.843780 1.246E-30 1.587E-06.07020.093  220.86800.72-.016552       2 0 0 52       0 0 0 01                    R 24e     466653293910 9 811    51.0   49.0
 2313831.851700 1.303E-30 1.585E-06.07060.094  203.20170.72-.016348       2 0 0 52       0 0 0 01                    R 23e     466653293910 9 811    49.0   47.0
 2113831.931471 1.310E-29 1.936E-07.06650.078  704.30050.75-.019750       2 0 0 53       0 0 0 01                    R 42e     466553343910 9 811    87.0   85.0
 2113832.074149 7.872E-29 1.642E-07.07620.104   60.87090.67-.013726       2 0 0 53       0 0 0 01                    R 12e     466653343910 9 811    27.0   25.0
 2113832.248501 1.170E-30 2.283E-06.07310.099 1521.61540.69-.015776       3 0 0 52       1 0 0 01                    P 18e     456653343910 9 811    35.0   37.0
 2113832.725879 1.688E-29 1.909E-07.06680.080  639.60040.75-.019431       2 0 0 53       0 0 0 01                    R 40e     466653343910 9 811    83.0   81.0
 2113832.841308 8.239E-29 1.659E-07.07480.102   81.94010.68-.014277       2 0 0 53       0 0 0 01                    R 14e     466653343910 9 811    31.0   29.0
 2113833.406802 2.139E-29 1.885E-07.06700.081  578.01160.76-.019104       2 0 0 53       0 0 0 01                    R 38e     466653343910 9 811    79.0   77.0
 2113833.486808 3.355E-30 1.344E-06.06660.079 1373.54200.75-.019459       2 1 1 52       0 1 1 01                    P 42f     456553343910 9 811    83.0   85.0
 2113833.498490 8.349E-29 1.675E-07.07370.100  106.12970.68-.014785       2 0 0 53       0 0 0 01                    R 16e     466653343910 9 811    35.0   33.0
 2113833.974591 2.665E-29 1.861E-07.06730.083  519.53500.76-.018769       2 0 0 53       0 0 0 01                    R 36e     466653343910 9 811    75.0   73.0
 2113834.045520 8.224E-29 1.691E-07.07260.098  133.43930.69-.015260       2 0 0 53       0 0 0 01                    R 18e     466653343910 9 811    39.0   37.0
 2113834.429584 3.260E-29 1.837E-07.06770.084  464.17170.75-.018425       2 0 0 53       0 0 0 01                    R 34e     466653343910 9 811    71.0   69.0
