 21  600.876826 3.582E-28 4.792E-01.05920.065 4436.60090.68-.000648       0 1 1 11       0 0 0 11                    P 73e     4655532429 9 9 711   145.0  147.0
 21  600.893355 2.130E-29 8.449E-01.06760.082 4998.29300.75-.000723       3 2 2 04       3 1 1 04                    P 38f     3666632429 9 9 711    75.0   77.0
 21  600.899660 6.532E-27 4.348E-01.05330.063 3862.63580.62-.000671       0 2 2 01       0 1 1 01                    P 90f     4745432429 9 9 711   179.0  181.0
 21  600.963663 5.333E-30 9.348E-05.06320.069 3507.51810.72-.000913       0 4 4 01       1 1 1 01                    Q 60f     3655532429 9 9 711   121.0  121.0
 21  600.989574 1.168E-30 1.649E-03.06210.068 4420.40110.71-.000699       1 3 3 01       2 0 0 01                    P 64e     3655532429 9 9 711   127.0  129.0
 21  600.999703 1.436E-27 4.755E-01.05850.065 4154.88010.67-.000650       1 2 2 02       1 1 1 02                    P 75e     4755532429 9 9 711   149.0  151.0
 21  601.015923 1.042E-30 2.331E-01.06680.078 5384.61340.75-.000799       3 2 2 03       2 3 3 02                    R 42f     3665632429 9 9 711    87.0   85.0
 21  601.022862 5.203E-27 8.394E-01.06800.084 3860.15490.74-.000683       3 0 0 03       2 1 1 02                    Q 36f     3666632429 9 9 711    73.0   73.0
 21  601.068938 2.945E-26 3.500E-01.07910.108 3046.64580.68-.001129       1 0 0 12       0 1 1 11                    P 10e     4666632429 9 9 711    19.0   21.0
 21  601.092720 1.390E-29 4.612E-01.05920.065 5097.05740.68-.000648       0 2 2 11       0 1 1 11                    P 73f     3655532429 9 9 711   145.0  147.0
 21  601.094886 1.093E-26 1.258E-01.06700.079 3348.17910.75-.000783       1 3 3 02       0 4 4 01                    R 41f     3665632429 9 9 711    85.0   83.0
 21  601.098015 1.353E-24 1.180E-01.07050.093 2238.62270.72-.000413       1 2 2 02       0 3 3 01                    R 24f     3666632429 9 9 711    51.0   49.0
 21  601.101458 8.764E-29 7.153E-01.05850.065 4814.14030.67-.000650       1 3 3 02       1 2 2 02                    P 75f     4655532429 9 9 711   149.0  151.0
 21  601.108863 5.208E-28 3.077E-01.08010.109 3850.26000.680.000194       3 1 1 04       2 2 2 03                    R  8e     3666632429 9 9 711    19.0   17.0
 21  601.114973 9.432E-29 6.358E-01.05190.063 4821.49850.60-.000678       0 3 3 01       0 2 2 01                    P 94e     4744432429 9 9 711   187.0  189.0
 21  601.115237 3.526E-29 1.291E-01.06400.070 4595.98770.72-.000987       1 4 4 02       0 5 5 01                    R 56f     3655532429 9 9 711   115.0  113.0
 21  601.141635 4.536E-30 8.112E-01.05190.063 5495.93720.60-.000678       0 4 4 01       0 3 3 01                    P 94f     3744432429 9 9 711   187.0  189.0
 21  601.154623 2.424E-29 3.793E-01.06990.091 4742.96200.73-.000467       3 2 2 04       2 3 3 03                    R 26f     3666632429 9 9 711    55.0   53.0
 21  601.161088 8.060E-26 1.573E-01.08340.114 2596.78050.680.000359       2 1 1 03       1 2 2 02                    R  5f     3666632429 9 9 711    13.0   11.0
 21  601.167816 4.413E-26 1.085E+00.07660.104 3252.62410.68-.001052       3 0 0 04       2 1 1 03                    P 13e     3666632429 9 9 711    25.0   27.0
 21  601.173400 1.205E-23 6.731E-01.07300.098 2080.93170.70-.000920       2 0 0 03       1 1 1 02                    P 19e     4766632429 9 9 711    37.0   39.0
 21  601.194191 5.734E-29 2.569E-01.06700.079 4575.23150.75-.000783       2 3 3 03       1 4 4 02                    R 41f     3665632429 9 9 711    85.0   83.0
 21  601.195684 3.633E-30 4.622E-01.05750.065 5387.24390.66-.000653       0 2 2 11       0 1 1 11                    P 78e     3655532429 9 9 711   155.0  157.0
 21  601.227596 1.216E-23 6.326E-02.08470.116 1342.96480.690.000417       1 1 1 02       0 2 2 01                    R  4e     3766632429 9 9 711    11.0    9.0
 21  601.258269 1.893E-27 1.371E+00.06970.090 4110.65790.73-.000818       3 1 1 04       3 0 0 04                    P 28e     3666632429 9 9 711    55.0   57.0
