 64 1068.840280 1.995E-27 5.074E-03.06060.080  313.03370.67-.002080             V6         GROUND  7  6  E        8  5  E      344220423134 4 1 0   360.0  408.0
 63 1068.853290 1.305E-26 1.031E+00.01890.041 1904.00130.75-.002060             V6         GROUND 18 17  A1      19 18  A2     535333362528 1 1 1   888.0  936.0
 62 1068.877245 1.269E-29 1.075E-03.04700.063 2465.40770.62-.002100    0 0 0 2 1F2    0 0 0 1 1F2   14F1  2        15F2  2     134332534338 7 1 7   174.0  186.0
 61 1068.902753 9.790E-30 2.111E-02.04100.055 4186.38230.57-.002138    0 0 0 1 1F2    0 0 0 0 1A1   27F2 15        28F1  4     333333574732 3 3 3   165.0  171.0
 63 1068.905700 3.738E-28 1.852E-02.03610.053 1828.98380.75-.002060             V6         GROUND 20  8  A2      21  6  A1     335333362528 1 1 1   984.0 1032.0
 61 1068.944207 6.325E-28 4.022E-03.04300.056 2863.04830.57-.002100    0 0 0 1 1F2    0 0 0 0 1A1   22E   7        23E   4     333332574737 7 1 7    90.0   94.0
 63 1068.949400 4.360E-25 1.060E-01.05810.076  616.20190.75-.002060             V6         GROUND 11  2  A1      12  3  A2     535333362528 1 1 1   552.0  300.0
 61 1069.045858 1.542E-27 3.018E-03.04700.065 2613.64040.65-.001645    0 0 0 2 1E     0 0 0 1 1F2   14F2 12        15F1 11     542333572029 1 1 1    87.0   93.0
 61 1069.054759 2.468E-26 1.041E-01.04300.056 2862.04030.57-.002100    0 0 0 1 1F2    0 0 0 0 1A1   22F2 11        23F1  5     333332574737 7 1 7   135.0  141.0
 62 1069.126291 1.517E-29 3.222E-03.04700.065 2639.67920.62-.002100    0 1 0 1 1F2    0 1 0 0 1E    13F1 23        14F2 14     334332534338 7 1 7   162.0  174.0
 62 1069.151502 5.409E-29 3.328E-04.05600.073 1815.92440.65-.002100    0 0 0 2 1F2    0 0 0 1 1F2    8F2  2         9F1  7     334332534338 7 1 7   102.0  114.0
 61 1069.165033 1.602E-28 8.415E-01.04100.055 4481.93650.57-.002138    0 0 0 1 1F2    0 0 0 0 1A1   28A2  6        29A1  2     333333574732 3 3 3   285.0  295.0
 61 1069.223479 1.947E-26 2.719E-02.04400.057 2625.17900.58-.002100    0 0 0 1 1F2    0 0 0 0 1A1   21F1  9        22F2  4     333332574737 7 1 7   129.0  135.0
 62 1069.254512 3.809E-29 3.517E-04.05000.073 1815.98220.65-.002100    0 0 0 2 1F2    0 0 0 1 1F2    8E  1          9E   5     334332534338 7 1 7    68.0   76.0
 61 1069.291639 1.492E-27 8.665E-05.06600.083 1597.45420.80-.001645    0 0 0 2 1F2    0 1 0 0 1E     3F1  3         3F2  4     532333572029 1 1 1    21.0   21.0
 63 1069.313599 8.928E-29 2.745E-04.05090.068 1056.89710.75-.002060             V6         GROUND 15  4  E       16  2  E      335333362528 1 1 1   372.0  396.0
 62 1069.403989 2.162E-29 9.573E-05.06500.083 1565.59880.70-.002100    0 0 0 2 1F2    0 1 0 0 1E     3F2  2         2F1  3     334332534338 7 1 7    42.0   30.0
 63 1069.447342 1.656E-26 8.715E-01.02680.048 1666.09590.75-.002060             V6         GROUND 17 15  E       18 16  E      535333362528 1 1 1   420.0  444.0
 61 1069.457381 8.561E-29 7.482E-01.04100.055 4481.47710.57-.002139    0 0 0 1 1F2    0 0 0 0 1A1   28F2 18        29F1  5     333333574732 3 3 3   171.0  177.0
 64 1069.465630 9.422E-27 2.378E-02.05940.078  523.06050.65-.002081             V6         GROUND 10  2  A1      11  3  A2     344220423134 4 1 0  1008.0  552.0
 61 1069.485310 1.773E-27 1.317E-04.05800.075 1830.53700.72-.001645    0 0 0 2 1F2    0 1 0 0 1E     8F1  1         7F2  8     532333572029 1 1 1    51.0   45.0
 63 1069.491485 5.394E-27 2.927E-03.05060.070  814.15890.75-.002060             V6         GROUND 13  7  A2      13  9  A1     535333362528 1 1 1   648.0  648.0
 61 1069.503916 6.345E-29 8.314E-01.04100.055 4481.34860.57-.002139    0 0 0 1 1F2    0 0 0 0 1A1   28E  12        29E   3     333333574732 3 3 3   114.0  118.0
 61 1069.522852 2.742E-27 2.866E-04.06600.081 1543.92740.63-.001645    0 0 0 2 1F2    0 1 0 0 1E     1F1  2         1F2  2     532333572029 1 1 1     9.0    9.0
 64 1069.525620 4.956E-29 1.495E-01.02740.027 1954.72580.63-.002081             V6         GROUND 18 18  E       19 19  E      344220423134 4 1 0   888.0  936.0
 63 1069.580130 2.130E-28 1.592E-01.02350.041 2415.18020.75-.002060             V6         GROUND 23 11  A2      24  9  A1     335333362528 1 1 1  1128.0 1176.0
 64 1069.621320 9.469E-27 2.391E-02.05940.078  523.06060.65-.002082             V6         GROUND 10  2  A2      11  3  A1     344220423134 4 1 0  1008.0  552.0
 61 1069.649412 1.898E-27 1.810E-03.04700.065 2450.80590.65-.001646    0 0 0 2 1A1    0 0 0 1 1F2   13F1 10        14F2  9     542333572029 1 1 1    81.0   87.0
 61 1069.655424 5.230E-27 2.326E-04.05800.075 1830.03660.72-.001646    0 0 0 2 1F2    0 1 0 0 1E     8A1  1         7A2  3     532333572029 1 1 1    85.0   75.0
 61 1069.659163 3.209E-28 4.453E-04.04400.057 2623.67700.58-.002100    0 0 0 1 1F2    0 0 0 0 1A1   21F2  9        22F1  2     333332574737 7 1 7   129.0  135.0
 61 1069.685661 9.481E-30 1.450E-03.04100.055 3626.22750.57-.002139    0 0 0 1 1F2    0 0 0 0 1A1   25F2 14        26F1  3     333333574732 3 3 3   153.0  159.0
 63 1069.692984 3.313E-28 1.057E-02.03700.055 1727.88890.75-.002060             V3         GROUND 19  6  A2      20  9  A1     335333362528 1 1 1   936.0  984.0
 61 1069.695555 1.585E-27 1.179E-04.05800.075 1830.71440.72-.001646    0 0 0 2 1F2    0 1 0 0 1E     8F2  1         7F1  8     532333572029 1 1 1    51.0   45.0
 62 1069.701005 1.677E-28 1.419E-02.04700.063 2464.84400.62-.002100    0 0 0 2 1F2    0 0 0 1 1F2   14F2  3        15F1  2     134332534338 7 1 7   174.0  186.0
 63 1069.774600 2.900E-25 4.754E-01.04530.069  898.90480.75-.004360             V6         GROUND 13  7  E       14  8  E      536333362530 1 1 1   324.0  348.0
 63 1069.804313 4.710E-28 2.176E-04.05880.077  605.38600.75-.002060             V6         GROUND 11  1  E       12  1  E      335333362528 1 1 1   276.0  300.0
 63 1069.844600 5.431E-27 6.823E-02.03620.056 1513.85600.75-.002060             V3         GROUND 17  9  A1      18 12  A2     535333362528 1 1 1   840.0  888.0
 61 1069.875143 6.340E-28 8.837E-04.04400.057 2624.52730.58-.002100    0 0 0 1 1F2    0 0 0 0 1A1   21F1  9        22F2  3     333332574737 7 1 7   129.0  135.0
 62 1069.879929 7.305E-29 9.388E-03.04800.065 2641.15990.62-.002100    0 1 0 1 1F2    0 1 0 0 1E    13A1  7        14A2  5     334332534338 7 1 7   270.0  290.0
 61 1069.899564 6.281E-29 2.667E-04.04300.056 2863.03420.57-.002100    0 0 0 1 1F2    0 0 0 0 1A1   22F1 11        23F2  6     333332574737 7 1 7   135.0  141.0
 61 1069.939114 1.479E-27 8.806E-02.05500.058 3376.84770.63-.001646    0 0 0 2 1F2    0 0 0 1 1F2   19F2  6        20F1  3     452333572029 1 1 1   117.0  123.0
 61 1069.940214 1.487E-27 8.854E-02.05500.058 3376.84690.63-.001646    0 0 0 2 1F2    0 0 0 1 1F2   19F1  6        20F2  4     452333572029 1 1 1   117.0  123.0
 62 1069.971307 1.029E-28 8.688E-03.04700.063 2464.31350.62-.002100    0 0 0 2 1F2    0 0 0 1 1F2   14F1  2        15F2  1     134332534338 7 1 7   174.0  186.0
 64 1069.984770 1.787E-27 6.027E-02.04200.062 1122.58720.63-.002082             V6         GROUND 14 11  A1      15 12  A2     344220423134 4 1 0  1392.0 1488.0
 64 1069.984770 1.787E-27 6.027E-02.04200.062 1122.58720.63-.002082             V6         GROUND 14 11  A2      15 12  A1     344220423134 4 1 0  1392.0 1488.0
 62 1070.016384 3.968E-29 8.498E-03.04700.065 2641.09130.62-.002100    0 1 0 1 1F1    0 1 0 0 1E    13F1 24        14F2 15     134332534338 7 1 7   162.0  174.0
 61 1070.017303 5.134E-28 2.160E-03.04300.056 2861.07760.57-.002100    0 0 0 1 1F2    0 0 0 0 1A1   22F2 11        23F1  4     333332574737 7 1 7   135.0  141.0
 61 1070.054151 1.419E-26 8.993E-02.04300.056 2861.93850.57-.002100    0 0 0 1 1F2    0 0 0 0 1A1   22E   7        23E   3     333332574737 7 1 7    90.0   94.0
 62 1070.056830 1.420E-29 1.134E-01.04500.057 3576.52510.58-.002100    0 0 0 2 1F2    0 0 0 1 1F2   20A1  3        21A2  1     133332534337 7 1 7   410.0  430.0
 62 1070.059786 1.215E-29 1.401E-04.05300.068 1988.34770.64-.002100    0 0 0 2 1F2    0 0 0 1 1F2   10F1  1        11F2  5     334332534338 7 1 7   126.0  138.0
 62 1070.080096 2.160E-29 2.570E-02.04600.059 3152.30830.60-.002100    0 0 0 2 1F2    0 0 0 1 1F2   17A2  6        18A1  5     134332534338 7 1 7   350.0  370.0
 61 1070.123114 4.166E-29 9.162E-01.04100.055 4783.27100.57-.002140    0 0 0 1 1F2    0 0 0 0 1A1   29A1  6        30A2  2     333333574732 3 3 3   295.0  305.0
 61 1070.152133 2.622E-27 3.069E-03.04400.065 2612.53560.65-.001646    0 0 0 2 1E     0 0 0 1 1F2   14A2  4        15A1  4     542333572029 1 1 1   145.0  155.0
 62 1070.171368 2.895E-29 6.201E-03.04700.065 2641.06370.62-.002100    0 1 0 1 1F1    0 1 0 0 1E    13F2 23        14F1 15     334332534338 7 1 7   162.0  174.0
 61 1070.183936 2.422E-29 8.874E-01.04100.055 4783.16410.57-.002140    0 0 0 1 1F2    0 0 0 0 1A1   29F1 19        30F2  4     333333574732 3 3 3   177.0  183.0
 62 1070.200664 1.356E-29 2.689E-02.04500.059 3152.28490.60-.002100    0 0 0 2 1F2    0 0 0 1 1F2   17F2 17        18F1 13     134332534338 7 1 7   210.0  222.0
 61 1070.207287 1.605E-29 8.820E-01.04100.055 4783.11720.57-.002140    0 0 0 1 1F2    0 0 0 0 1A1   29E  13        30E   3     333333574732 3 3 3   118.0  122.0
 61 1070.209856 1.404E-27 4.410E-04.06600.081 1544.05100.63-.001646    0 0 0 2 1F2    0 1 0 0 1E     0F2  1         1F1  2     532333572029 1 1 1     3.0    9.0
 63 1070.214549 1.829E-28 4.266E-02.03220.049 2014.44020.75-.002060             V6         GROUND 21  9  E       22  7  E      335333362528 1 1 1   516.0  540.0
 63 1070.292766 2.660E-28 4.558E-05.06150.081  313.19030.75-.002060             V6         GROUND  7  1  E        8  5  E      335333362528 1 1 1   180.0  204.0
 63 1070.474917 2.826E-28 7.681E-03.04070.058 1552.01860.75-.002060             V6         GROUND 19  6  E       19  8  E      335333362528 1 1 1   468.0  468.0
 64 1070.482560 3.628E-27 1.123E-01.04740.067  947.38740.65-.002083             V6         GROUND 13  9  E       14 10  E      344220423134 4 1 0   648.0  696.0
 63 1070.507800 1.108E-24 2.614E-01.06080.080  427.54330.75-.003400             V6         GROUND  9  2  E       10  1  E      536333362530 1 1 1   228.0  252.0
 61 1070.515978 1.759E-27 1.839E-04.06100.081 1565.26530.65-.001647    0 0 0 2 1F2    0 1 0 0 1E     2E   2         2E   2     532333572029 1 1 1    10.0   10.0
 63 1070.542256 1.453E-28 8.377E-02.02790.045 2209.85690.75-.002060             V6         GROUND 22 10  E       23  8  E      335333362528 1 1 1   540.0  564.0
 61 1070.544167 3.045E-30 6.532E-03.04100.055 4184.74070.57-.002141    0 0 0 1 1F2    0 0 0 0 1A1   27F2 15        28F1  3     333333574732 3 3 3   165.0  171.0
 63 1070.553140 5.850E-27 2.111E-03.05200.072  713.99210.75-.002060             V6         GROUND 12  7  A1      12  9  A2     335333362528 1 1 1   600.0  600.0
 61 1070.565741 1.848E-29 4.061E-02.04100.055 4189.70700.57-.002141    0 0 0 1 1F2    0 0 0 0 1A1   27F1 17        28F2  6     333333574732 3 3 3   165.0  171.0
 62 1070.567162 2.500E-29 4.762E-02.03800.059 3060.44700.60-.002100    0 0 0 2 1A1    0 0 0 1 1F2   17E   7        18E   5     134332534338 7 1 7   140.0  148.0
 62 1070.642181 2.678E-29 5.160E-02.04600.058 3262.73880.60-.002100    0 0 0 2 1E     0 0 0 1 1F2   18A1  6        19A2  3     134332534338 7 1 7   370.0  390.0
 62 1070.699641 3.802E-29 4.828E-02.04500.059 3060.37330.60-.002100    0 0 0 2 1A1    0 0 0 1 1F2   17F1 12        18F2  7     134332534338 7 1 7   210.0  222.0
 61 1070.699981 5.161E-28 2.167E-03.04300.056 2860.39500.57-.002100    0 0 0 1 1F2    0 0 0 0 1A1   22F2 11        23F1  3     333332574737 7 1 7   135.0  141.0
 61 1070.740136 1.943E-27 1.157E-04.06400.078 1758.89140.73-.001647    0 0 0 2 1F2    0 1 0 0 1E     7F1  2         6F2  8     532333572029 1 1 1    45.0   39.0
 62 1070.808331 3.062E-27 4.896E-02.05230.058 2182.58740.63-.001647    0 0 0 1 1F2    0 0 0 0 1A1   19F2  6        20F1  3     452333302029 1 1 1   234.0  246.0
 62 1070.835266 6.579E-29 5.010E-02.04600.059 3060.23390.60-.002100    0 0 0 2 1A1    0 0 0 1 1F2   17A1  4        18A2  2     134332534338 7 1 7   350.0  370.0
 61 1070.853212 9.760E-28 1.349E-03.04400.057 2622.48290.58-.002100    0 0 0 1 1F2    0 0 0 0 1A1   21F2  9        22F1  1     333332574737 7 1 7   129.0  135.0
 62 1070.859334 1.450E-29 1.928E-04.05900.081 1533.49280.65-.002100    0 0 0 2 1F2    0 1 0 0 1E     1E  1          0E   1     334332534338 7 1 7    12.0    4.0
 63 1070.859600 8.768E-25 3.828E-01.05000.073  753.08970.75-.003510             V6         GROUND 12  5  A1      13  6  A2     536333362530 1 1 1   600.0  648.0
 61 1070.884350 3.791E-27 9.989E-04.04500.070 2050.57400.65-.001648    0 0 0 2 1F2    0 0 0 1 1F2   10E   3        11E   6     542333572029 1 1 1    42.0   46.0
 61 1070.914950 1.181E-30 1.028E-02.04100.055 4480.01950.57-.002142    0 0 0 1 1F2    0 0 0 0 1A1   28F2 18        29F1  4     333333574732 3 3 3   171.0  177.0
 62 1070.954633 1.463E-27 1.099E-01.05230.057 2625.97020.61-.001648    0 0 0 1 1F2    0 0 0 0 1A1   21A2  4        22A1  2     452333302029 1 1 1   430.0  450.0
 62 1070.973736 3.477E-27 5.559E-02.05230.058 2182.50420.63-.001648    0 0 0 1 1F2    0 0 0 0 1A1   19F1  8        20F2  3     452333302029 1 1 1   234.0  246.0
 62 1070.974151 1.391E-29 1.593E-04.05300.068 1986.51500.64-.002100    0 0 0 2 1F2    0 0 0 1 1F2   10F2  1        11F1  6     334332534338 7 1 7   126.0  138.0
 61 1071.027863 3.511E-27 1.572E-04.05800.075 1830.87080.72-.001648    0 0 0 2 1F2    0 1 0 0 1E     8A2  1         7A1  3     532333572029 1 1 1    85.0   75.0
 61 1071.086917 1.622E-26 6.863E-02.04300.056 2861.84690.57-.002100    0 0 0 1 1F2    0 0 0 0 1A1   22F1 11        23F2  5     333332574737 7 1 7   135.0  141.0
 63 1071.097700 3.337E-25 6.678E-02.05510.080  370.56170.75-.000340             V6         GROUND  8  5  E        9  4  E      536333362530 1 1 1   204.0  228.0
 61 1071.104687 5.203E-27 9.145E-04.05400.070 2050.60160.65-.001648    0 0 0 2 1F2    0 0 0 1 1F2   10F1  4        11F2  8     542333572029 1 1 1    63.0   69.0
 61 1071.105555 1.211E-27 7.219E-05.05800.074 1912.66630.67-.001648    0 0 0 2 1F2    0 1 0 0 1E     9A2  1         8A1  3     532333572029 1 1 1    95.0   85.0
 63 1071.105900 6.650E-26 6.059E-01.03810.058 1279.71700.75-.002060             V6         GROUND 15 12  E       16 13  E      535333362528 1 1 1   372.0  396.0
 64 1071.110170 6.290E-27 9.824E-02.05200.071  790.65380.65-.002085             V6         GROUND 12  7  E       13  8  E      344220423134 4 1 0   600.0  648.0
 61 1071.269400 7.436E-26 1.952E-04.04700.063 1252.02800.62-.002100    0 0 0 1 1F2    0 0 0 0 1A1   14F2  1        15F1  4     334332574738 7 1 7    87.0   93.0
 63 1071.341200 2.155E-25 6.967E-02.06190.078  512.62600.75-.002010             V6         GROUND 10  0  E       11  1  E      536333362530 1 1 1   252.0  276.0
 61 1071.344607 1.260E-27 1.114E-04.05600.078 1756.55110.73-.001648    0 0 0 2 1F2    0 1 0 0 1E     7E   1         6E   5     532333572029 1 1 1    30.0   26.0
 64 1071.436010 1.871E-26 5.046E-02.06230.081  349.85860.67-.002085             V6         GROUND  8  2  E        9  1  E      344220423134 4 1 0   408.0  456.0
 62 1071.448966 5.226E-29 3.163E-04.05600.073 1811.69190.65-.002100    0 0 0 2 1F2    0 0 0 1 1F2    8F2  1         9F1  6     334332534338 7 1 7   102.0  114.0
 61 1071.467515 2.145E-25 5.633E-04.04700.063 1252.04650.62-.002100    0 0 0 1 1F2    0 0 0 0 1A1   14F1  1        15F2  4     334332574738 7 1 7    87.0   93.0
 62 1071.468505 1.302E-29 2.796E-03.04700.065 2641.06370.62-.002100    0 1 0 1 1F1    0 1 0 0 1E    13F2 24        14F1 15     334332534338 7 1 7   162.0  174.0
 61 1071.489905 6.327E-26 1.660E-04.04700.063 1251.80740.62-.002100    0 0 0 1 1F2    0 0 0 0 1A1   14F2  1        15F1  3     334332574738 7 1 7    87.0   93.0
 62 1071.496364 1.868E-29 5.990E-02.04500.058 3262.08450.60-.002100    0 0 0 2 1E     0 0 0 1 1F2   18F1 14        19F2  7     134332534338 7 1 7   222.0  234.0
 61 1071.512208 5.110E-30 1.098E-02.04100.055 4184.71090.57-.002143    0 0 0 1 1F2    0 0 0 0 1A1   27F1 16        28F2  3     333333574732 3 3 3   165.0  171.0
 63 1071.512364 5.492E-27 1.376E-03.05340.073  621.46930.75-.002060             V6         GROUND 11  7  A1      11  9  A2     535333362528 1 1 1   552.0  552.0
 61 1071.524146 2.818E-27 1.659E-04.06400.078 1756.14980.73-.001649    0 0 0 2 1F2    0 1 0 0 1E     7F1  1         6F2  7     532333572029 1 1 1    45.0   39.0
 63 1071.548400 2.106E-26 2.297E-01.03580.057 1316.57580.75-.002060             V3         GROUND 15 11  E       16 14  E      535333362528 1 1 1   372.0  396.0
 64 1071.564820 4.297E-27 1.035E-02.06150.081  300.72150.67-.002085             V6         GROUND  7  5  E        8  4  E      344220423134 4 1 0   360.0  408.0
 61 1071.626208 2.567E-25 1.010E-03.03900.063 1251.78000.62-.002100    0 0 0 1 1F2    0 0 0 0 1A1   14E   1        15E   2     334332574738 7 1 7    58.0   62.0
 61 1071.632819 2.876E-28 1.814E-03.04300.056 2860.35960.57-.002100    0 0 0 1 1F2    0 0 0 0 1A1   22E   7        23E   2     333332574737 7 1 7    90.0   94.0
 62 1071.697405 1.124E-29 2.412E-03.04700.065 2640.83470.62-.002100    0 1 0 1 1F1    0 1 0 0 1E    13F2 24        14F1 14     334332534338 7 1 7   162.0  174.0
 61 1071.706535 5.567E-25 1.459E-03.04700.063 1251.59070.62-.002100    0 0 0 1 1F2    0 0 0 0 1A1   14F2  1        15F1  2     334332574738 7 1 7    87.0   93.0
 64 1071.708690 4.931E-27 1.734E-02.06140.080  427.18490.65-.002086             V6         GROUND  9  0  E       10  1  E      344220423134 4 1 0   456.0  504.0
 61 1071.717188 1.458E-27 6.157E-03.04300.056 2861.21680.57-.002100    0 0 0 1 1F2    0 0 0 0 1A1   22F1 11        23F2  4     333332574737 7 1 7   135.0  141.0
 62 1071.717927 4.542E-29 2.742E-04.05600.073 1811.04460.65-.002100    0 0 0 2 1F2    0 0 0 1 1F2    8F1  1         9F2  7     334332534338 7 1 7   102.0  114.0
 61 1071.754366 7.490E-27 7.910E-04.05300.070 2050.65480.65-.001649    0 0 0 2 1F2    0 0 0 1 1F2   10A1  2        11A2  3     542333572029 1 1 1   105.0  115.0
 61 1071.761661 1.313E-29 5.495E-05.04300.056 2859.33350.57-.002100    0 0 0 1 1F2    0 0 0 0 1A1   22F2 11        23F1  2     333332574737 7 1 7   135.0  141.0
 61 1071.795862 3.520E-28 7.707E-01.04100.055 4188.47710.57-.002144    0 0 0 1 1F2    0 0 0 0 1A1   27F1 17        28F2  5     333333574732 3 3 3   165.0  171.0
 63 1071.844708 1.909E-28 5.405E-04.04820.066 1194.45480.75-.002060             V6         GROUND 16  5  A1      17  3  A2     335333362528 1 1 1   792.0  420.0
 63 1071.845399 1.927E-28 5.456E-04.04820.066 1194.45620.75-.002060             V6         GROUND 16  5  A2      17  3  A1     335333362528 1 1 1   792.0  420.0
 63 1071.845600 1.465E-24 1.721E-01.06250.080  426.18630.75-.002820             V6         GROUND  9  1  A2      10  0  A1     536333362530 1 1 1   456.0  252.0
 61 1071.867139 9.355E-26 2.454E-04.04700.063 1251.64690.62-.002100    0 0 0 1 1F2    0 0 0 0 1A1   14F1  1        15F2  3     334332574738 7 1 7    87.0   93.0
 62 1071.868238 1.360E-29 6.537E-02.03800.058 3261.82200.60-.002100    0 0 0 2 1E     0 0 0 1 1F2   18E  10        19E   5     134332534338 7 1 7   148.0  156.0
 62 1071.881042 1.621E-29 5.220E-03.03900.065 2640.88920.62-.002100    0 1 0 1 1F1    0 1 0 0 1E    13E 16         14E  10     334332534338 7 1 7   108.0  116.0
 61 1071.921534 7.407E-28 1.026E-03.04400.057 2622.48100.58-.002100    0 0 0 1 1F2    0 0 0 0 1A1   21F1  9        22F2  2     333332574737 7 1 7   129.0  135.0
 64 1071.927070 9.383E-27 4.073E-02.05580.074  652.37990.65-.002086             V6         GROUND 11  5  A1      12  6  A2     344220423134 4 1 0  1104.0 1200.0
 64 1071.927070 9.383E-27 4.073E-02.05580.074  652.37990.65-.002086             V6         GROUND 11  5  A2      12  6  A1     344220423134 4 1 0  1104.0 1200.0
 61 1071.933381 3.054E-24 4.816E-03.04800.063 1252.06160.62-.002100    0 0 0 1 1F2    0 0 0 0 1A1   14A1  1        15A2  2     334332574738 7 1 7   145.0  155.0
 63 1072.047854 1.348E-28 3.190E-05.06070.079  427.54330.75-.002060             V6         GROUND  9  3  E       10  1  E      335333362528 1 1 1   228.0  252.0
 63 1072.085200 2.857E-26 5.516E-01.03390.054 1446.67430.75-.002060             V6         GROUND 16 13  E       17 14  E      535333362528 1 1 1   396.0  420.0
 62 1072.093758 2.204E-29 2.822E-03.04800.065 2639.52710.62-.002100    0 1 0 1 1F2    0 1 0 0 1E    13A2  8        14A1  5     334332534338 7 1 7   270.0  290.0
 61 1072.098266 1.081E-25 4.248E-04.03900.063 1251.30790.62-.002100    0 0 0 1 1F2    0 0 0 0 1A1   14E   1        15E   1     334332574738 7 1 7    58.0   62.0
 62 1072.110047 1.868E-29 7.551E-05.06500.079 1597.53580.73-.002100    0 0 0 2 1F2    0 1 0 0 1E     4F1  1         3F2  4     334332534338 7 1 7    54.0   42.0
 61 1072.110655 3.799E-27 8.060E-03.04400.057 2626.67360.58-.002100    0 0 0 1 1F2    0 0 0 0 1A1   21E   7        22E   4     333332574737 7 1 7    86.0   90.0
 61 1072.211916 1.712E-25 4.486E-04.04700.063 1251.30210.62-.002100    0 0 0 1 1F2    0 0 0 0 1A1   14F1  1        15F2  2     334332574738 7 1 7    87.0   93.0
 63 1072.218200 5.548E-25 2.842E-01.05490.076  625.67390.75-.003660             V6         GROUND 11  3  E       12  4  E      536333362530 1 1 1   276.0  300.0
 61 1072.260444 6.192E-27 3.056E-03.04500.057 2400.21750.58-.002100    0 0 0 1 1F2    0 0 0 0 1A1   20F1  8        21F2  5     333332574737 7 1 7   123.0  129.0
 61 1072.273668 1.481E-24 3.895E-03.04700.063 1252.04650.62-.002100    0 0 0 1 1F2    0 0 0 0 1A1   14F1  2        15F2  4     334332574738 7 1 7    87.0   93.0
 63 1072.292931 4.735E-28 6.702E-03.04290.061 1406.28220.75-.002060             V6         GROUND 18  6  E       18  8  E      335333362528 1 1 1   444.0  444.0
 63 1072.370972 4.138E-27 7.530E-04.05460.074  536.60490.75-.002060             V6         GROUND 10  7  A1      10  9  A2     335333362528 1 1 1   504.0  504.0
 63 1072.380387 2.032E-28 7.024E-05.05700.075  704.46040.75-.002060             V6         GROUND 12  2  A1      13  0  A2     335333362528 1 1 1   600.0  324.0
 61 1072.386552 2.554E-28 8.392E-01.04100.055 4188.33740.57-.002145    0 0 0 1 1F2    0 0 0 0 1A1   27E  11        28E   4     333333574732 3 3 3   110.0  114.0
 61 1072.398561 2.186E-27 1.292E-04.06400.078 1756.68730.73-.001650    0 0 0 2 1F2    0 1 0 0 1E     7F2  1         6F1  7     532333572029 1 1 1    45.0   39.0
 64 1072.427290 3.368E-28 1.442E-01.02880.051 1528.49220.63-.002087             V6         GROUND 16 15  E       17 16  E      344220423134 4 1 0   792.0  840.0
 61 1072.460857 2.304E-28 6.026E-07.04700.063 1250.83640.62-.002100    0 0 0 1 1F2    0 0 0 0 1A1   14F2  1        15F1  1     334332574738 7 1 7    87.0   93.0
 61 1072.472895 1.226E-24 3.225E-03.04700.063 1252.02800.62-.002100    0 0 0 1 1F2    0 0 0 0 1A1   14F2  2        15F1  4     334332574738 7 1 7    87.0   93.0
 61 1072.592144 7.621E-27 3.763E-03.04500.057 2400.20190.58-.002100    0 0 0 1 1F2    0 0 0 0 1A1   20F2  8        21F1  6     333332574737 7 1 7   123.0  129.0
 63 1072.593338 4.834E-28 1.757E-02.03770.056 1600.14290.75-.002060             V3         GROUND 18  7  E       19 10  E      335333362528 1 1 1   444.0  468.0
 61 1072.639590 1.410E-27 1.422E-03.04700.065 2475.88430.65-.001650    0 0 0 2 1F2    0 0 0 1 1F2   14F2  1        15F1  3     552333572029 1 1 1    87.0   93.0
 61 1072.672657 3.688E-27 1.016E-03.05100.068 2161.19510.65-.001650    0 0 0 2 1E     0 0 0 1 1F2   11F1  5        12F2  7     542333572029 1 1 1    69.0   75.0
 61 1072.673292 1.874E-25 4.922E-04.04700.063 1251.64690.62-.002100    0 0 0 1 1F2    0 0 0 0 1A1   14F1  2        15F2  3     334332574738 7 1 7    87.0   93.0
 61 1072.676759 6.479E-27 1.695E-05.04700.063 1250.83730.62-.002100    0 0 0 1 1F2    0 0 0 0 1A1   14F1  1        15F2  1     334332574738 7 1 7    87.0   93.0
 61 1072.678055 4.117E-27 1.707E-03.04100.068 2161.83470.65-.001650    0 0 0 2 1E     0 0 0 1 1F2   11E   3        12E   5     542333572029 1 1 1    46.0   50.0
 61 1072.686672 3.548E-27 1.074E-04.06100.077 1694.50590.72-.001650    0 0 0 2 1F2    0 1 0 0 1E     6A1  1         5A2  3     532333572029 1 1 1    65.0   55.0
 61 1072.693400 8.342E-25 2.193E-03.04700.063 1251.80740.62-.002100    0 0 0 1 1F2    0 0 0 0 1A1   14F2  2        15F1  3     334332574738 7 1 7    87.0   93.0
 61 1072.703562 7.521E-25 1.183E-03.04800.063 1251.29150.62-.002100    0 0 0 1 1F2    0 0 0 0 1A1   14A1  1        15A2  1     334332574738 7 1 7   145.0  155.0
 62 1072.817853 2.698E-29 1.517E-04.06500.081 1544.19580.68-.002100    0 0 0 2 1F2    0 1 0 0 1E     2F2  2         1F1  2     334332534338 7 1 7    30.0   18.0
 61 1072.832302 2.912E-27 9.030E-04.05200.067 2307.70610.65-.001651    0 0 0 2 1A1    0 0 0 1 1F2   12A1  3        13A2  4     542333572029 1 1 1   125.0  135.0
 61 1072.846417 1.266E-29 2.763E-02.04100.055 4187.42630.57-.002146    0 0 0 1 1F2    0 0 0 0 1A1   27F1 17        28F2  4     333333574732 3 3 3   165.0  171.0
