 6113828.732782 5.018E-26 0.000E+00.05980.075    0.00000.75-.027657                                                            35443290785217 1 7     0.0    0.0
 6113828.770098 2.876E-26 0.000E+00.05980.075    0.00000.75-.027658                                                            34443290785217 1 7     0.0    0.0
 6113828.815463 3.395E-26 0.000E+00.05980.075    0.00000.75-.027658                                                            34443290785217 1 7     0.0    0.0
 6113828.865446 2.200E-26 0.000E+00.05980.075    0.00000.75-.027658                                                            33443290785217 1 7     0.0    0.0
 6113828.905793 3.143E-26 0.000E+00.05980.075    0.00000.75-.027658                                                            34443290785217 1 7     0.0    0.0
 6113828.932837 3.365E-26 0.000E+00.05980.075    0.00000.75-.027658                                                            34443290785217 1 7     0.0    0.0
 6113828.984808 2.185E-26 0.000E+00.05980.075    0.00000.75-.027658                                                            33443290785217 1 7     0.0    0.0
 6113829.025596 1.667E-26 0.000E+00.05980.075    0.00000.75-.027658                                                            33443290785217 1 7     0.0    0.0
 6113829.398021 2.441E-26 0.000E+00.05980.075    0.00000.75-.027659                                                            33443290785217 1 7     0.0    0.0
 6113829.440727 2.260E-26 0.000E+00.05980.075    0.00000.75-.027659                                                            33443290785217 1 7     0.0    0.0
 6113829.494217 1.113E-26 0.000E+00.05980.075    0.00000.75-.027659                                                            33443290785217 1 7     0.0    0.0
 6113829.526009 1.125E-26 0.000E+00.05980.075    0.00000.75-.027659                                                            33443290785217 1 7     0.0    0.0
 6113829.572083 2.643E-26 0.000E+00.05980.075    0.00000.75-.027659                                                            34443290785217 1 7     0.0    0.0
 6113829.602883 1.557E-26 0.000E+00.05980.075    0.00000.75-.027659                                                            33443290785217 1 7     0.0    0.0
 6113830.089032 7.326E-26 0.000E+00.05980.075    0.00000.75-.027660                                                            35443290785217 1 7     0.0    0.0
 6113830.136393 6.189E-26 0.000E+00.05980.075    0.00000.75-.027660                                                            35443290785217 1 7     0.0    0.0
 6113833.993349 1.462E-26 0.000E+00.05980.075    0.00000.75-.027668                                                            33443290785217 1 7     0.0    0.0
 6113834.035199 4.760E-26 0.000E+00.05980.075    0.00000.75-.027668                                                            34443290785217 1 7     0.0    0.0
 6113834.089965 2.121E-26 0.000E+00.05980.075    0.00000.75-.027668                                                            33443290785217 1 7     0.0    0.0
 6113834.141957 7.407E-27 0.000E+00.05980.075    0.00000.75-.027668                                                            33443290785217 1 7     0.0    0.0
 6113835.127431 3.090E-26 0.000E+00.05980.075    0.00000.75-.027670                                                            34443290785217 1 7     0.0    0.0
 6113835.165404 2.172E-26 0.000E+00.05980.075    0.00000.75-.027670                                                            33443290785217 1 7     0.0    0.0
 6113836.591576 1.180E-26 0.000E+00.05980.075    0.00000.75-.027673                                                            33443290785217 1 7     0.0    0.0
 6113836.634884 3.124E-26 0.000E+00.05980.075    0.00000.75-.027673                                                            34443290785217 1 7     0.0    0.0
 6113836.680270 1.863E-26 0.000E+00.05980.075    0.00000.75-.027673                                                            33443290785217 1 7     0.0    0.0
 6113836.724161 3.253E-26 0.000E+00.05980.075    0.00000.75-.027673                                                            34443290785217 1 7     0.0    0.0
 6113836.772010 1.246E-26 0.000E+00.05980.075    0.00000.75-.027674                                                            33443290785217 1 7     0.0    0.0
 6113839.430164 3.442E-26 0.000E+00.05980.075    0.00000.75-.027679                                                            34443290785217 1 7     0.0    0.0
 6113839.469401 4.791E-26 0.000E+00.05980.075    0.00000.75-.027679                                                            34443290785217 1 7     0.0    0.0
 6113846.276526 2.061E-26 0.000E+00.05980.075    0.00000.75-.027693                                                            33443290785217 1 7     0.0    0.0
 6113846.306117 3.782E-26 0.000E+00.05980.075    0.00000.75-.027693                                                            34443290785217 1 7     0.0    0.0
 6113846.993825 7.742E-27 0.000E+00.05980.075    0.00000.75-.027694                                                            33443290785217 1 7     0.0    0.0
 6113847.026609 3.300E-26 0.000E+00.05980.075    0.00000.75-.027694                                                            34443290785217 1 7     0.0    0.0
 6113847.078280 8.894E-27 0.000E+00.05980.075    0.00000.75-.027694                                                            33443290785217 1 7     0.0    0.0
