 6113071.642748 1.903E-27 0.000E+00.05980.075    0.00000.75-.026143                                                            34443290785217 1 7     0.0    0.0
 6113071.709986 4.173E-27 0.000E+00.05980.075    0.00000.75-.026143                                                            34443290785217 1 7     0.0    0.0
 6113071.769019 6.599E-28 0.000E+00.05980.075    0.00000.75-.026144                                                            34443290785217 1 7     0.0    0.0
 6113071.911896 3.148E-27 0.000E+00.05980.075    0.00000.75-.026144                                                            34443290785217 1 7     0.0    0.0
 6113071.994296 6.639E-28 0.000E+00.05980.075    0.00000.75-.026144                                                            34443290785217 1 7     0.0    0.0
 6113072.126939 4.560E-27 0.000E+00.05980.075    0.00000.75-.026144                                                            34443290785217 1 7     0.0    0.0
 6113072.177872 1.650E-27 0.000E+00.05980.075    0.00000.75-.026144                                                            34443290785217 1 7     0.0    0.0
 6113072.236164 1.577E-27 0.000E+00.05980.075    0.00000.75-.026144                                                            34443290785217 1 7     0.0    0.0
 6113072.368035 1.242E-27 0.000E+00.05980.075    0.00000.75-.026145                                                            34443290785217 1 7     0.0    0.0
 6113072.484472 6.037E-28 0.000E+00.05980.075    0.00000.75-.026145                                                            34443290785217 1 7     0.0    0.0
 6113072.596429 1.343E-27 0.000E+00.05980.075    0.00000.75-.026145                                                            34443290785217 1 7     0.0    0.0
 6113072.727268 1.243E-27 0.000E+00.05980.075    0.00000.75-.026145                                                            34443290785217 1 7     0.0    0.0
 6113072.836250 6.269E-28 0.000E+00.05980.075    0.00000.75-.026146                                                            34443290785217 1 7     0.0    0.0
 6113072.942685 1.857E-27 0.000E+00.05980.075    0.00000.75-.026146                                                            34443290785217 1 7     0.0    0.0
 6113073.077553 7.724E-28 0.000E+00.05980.075    0.00000.75-.026146                                                            34443290785217 1 7     0.0    0.0
 6113073.161657 4.716E-27 0.000E+00.05980.075    0.00000.75-.026146                                                            34443290785217 1 7     0.0    0.0
 6113073.251395 2.021E-27 0.000E+00.05980.075    0.00000.75-.026147                                                            34443290785217 1 7     0.0    0.0
 6113073.426956 2.148E-27 0.000E+00.05980.075    0.00000.75-.026147                                                            34443290785217 1 7     0.0    0.0
 6113073.496682 2.039E-27 0.000E+00.05980.075    0.00000.75-.026147                                                            34443290785217 1 7     0.0    0.0
 6113073.590409 3.362E-27 0.000E+00.05980.075    0.00000.75-.026147                                                            34443290785217 1 7     0.0    0.0
 6113073.699517 4.021E-27 0.000E+00.05980.075    0.00000.75-.026147                                                            34443290785217 1 7     0.0    0.0
 6113073.947237 6.273E-28 0.000E+00.05980.075    0.00000.75-.026148                                                            34443290785217 1 7     0.0    0.0
 6113074.038585 3.548E-27 0.000E+00.05980.075    0.00000.75-.026148                                                            34443290785217 1 7     0.0    0.0
 6113074.160016 2.762E-27 0.000E+00.05980.075    0.00000.75-.026148                                                            34443290785217 1 7     0.0    0.0
 6113074.238965 2.836E-27 0.000E+00.05980.075    0.00000.75-.026148                                                            34443290785217 1 7     0.0    0.0
 6113074.351946 2.641E-27 0.000E+00.05980.075    0.00000.75-.026149                                                            34443290785217 1 7     0.0    0.0
 6113074.491638 2.114E-27 0.000E+00.05980.075    0.00000.75-.026149                                                            34443290785217 1 7     0.0    0.0
 6113074.626363 7.633E-28 0.000E+00.05980.075    0.00000.75-.026149                                                            34443290785217 1 7     0.0    0.0
 6113074.731665 2.722E-27 0.000E+00.05980.075    0.00000.75-.026149                                                            34443290785217 1 7     0.0    0.0
 6113074.857537 2.043E-27 0.000E+00.05980.075    0.00000.75-.026150                                                            34443290785217 1 7     0.0    0.0
 6113074.985037 3.975E-27 0.000E+00.05980.075    0.00000.75-.026150                                                            34443290785217 1 7     0.0    0.0
 6113075.062600 2.576E-27 0.000E+00.05980.075    0.00000.75-.026150                                                            34443290785217 1 7     0.0    0.0
 6113075.240435 8.684E-28 0.000E+00.05980.075    0.00000.75-.026150                                                            34443290785217 1 7     0.0    0.0
 6113075.298772 1.763E-27 0.000E+00.05980.075    0.00000.75-.026151                                                            34443290785217 1 7     0.0    0.0
 6113075.371746 6.502E-28 0.000E+00.05980.075    0.00000.75-.026151                                                            34443290785217 1 7     0.0    0.0
 6113075.458195 2.254E-27 0.000E+00.05980.075    0.00000.75-.026151                                                            34443290785217 1 7     0.0    0.0
 6113075.503619 2.855E-27 0.000E+00.05980.075    0.00000.75-.026151                                                            34443290785217 1 7     0.0    0.0
 6113075.640642 1.650E-27 0.000E+00.05980.075    0.00000.75-.026151                                                            34443290785217 1 7     0.0    0.0
 6113075.691330 1.401E-27 0.000E+00.05980.075    0.00000.75-.026151                                                            34443290785217 1 7     0.0    0.0
 6113075.795595 1.128E-27 0.000E+00.05980.075    0.00000.75-.026152                                                            34443290785217 1 7     0.0    0.0
 6113075.900150 1.359E-27 0.000E+00.05980.075    0.00000.75-.026152                                                            34443290785217 1 7     0.0    0.0
 6113076.072209 3.463E-27 0.000E+00.05980.075    0.00000.75-.026152                                                            34443290785217 1 7     0.0    0.0
 6113076.167750 8.288E-27 0.000E+00.05980.075    0.00000.75-.026152                                                            35443290785217 1 7     0.0    0.0
 6113076.270458 2.571E-27 0.000E+00.05980.075    0.00000.75-.026153                                                            34443290785217 1 7     0.0    0.0
 6113076.455179 2.236E-27 0.000E+00.05980.075    0.00000.75-.026153                                                            34443290785217 1 7     0.0    0.0
 6113076.576779 1.356E-27 0.000E+00.05980.075    0.00000.75-.026153                                                            34443290785217 1 7     0.0    0.0
 6113076.646089 1.887E-27 0.000E+00.05980.075    0.00000.75-.026153                                                            34443290785217 1 7     0.0    0.0
 6113076.679106 7.173E-27 0.000E+00.05980.075    0.00000.75-.026153                                                            35443290785217 1 7     0.0    0.0
 6113076.897914 8.338E-28 0.000E+00.05980.075    0.00000.75-.026154                                                            34443290785217 1 7     0.0    0.0
 6113077.101981 2.949E-27 0.000E+00.05980.075    0.00000.75-.026154                                                            34443290785217 1 7     0.0    0.0
 6113077.152835 1.675E-27 0.000E+00.05980.075    0.00000.75-.026154                                                            34443290785217 1 7     0.0    0.0
 6113077.220689 5.827E-27 0.000E+00.05980.075    0.00000.75-.026154                                                            35443290785217 1 7     0.0    0.0
 6113077.313271 2.249E-27 0.000E+00.05980.075    0.00000.75-.026155                                                            34443290785217 1 7     0.0    0.0
 6113077.459266 2.811E-27 0.000E+00.05980.075    0.00000.75-.026155                                                            34443290785217 1 7     0.0    0.0
 6113077.539835 2.337E-27 0.000E+00.05980.075    0.00000.75-.026155                                                            34443290785217 1 7     0.0    0.0
 6113077.668879 1.049E-27 0.000E+00.05980.075    0.00000.75-.026155                                                            34443290785217 1 7     0.0    0.0
 6113077.729116 3.629E-27 0.000E+00.05980.075    0.00000.75-.026155                                                            34443290785217 1 7     0.0    0.0
 6113077.793203 2.350E-27 0.000E+00.05980.075    0.00000.75-.026156                                                            34443290785217 1 7     0.0    0.0
 6113077.957852 1.875E-27 0.000E+00.05980.075    0.00000.75-.026156                                                            34443290785217 1 7     0.0    0.0
 6113078.009359 2.491E-27 0.000E+00.05980.075    0.00000.75-.026156                                                            34443290785217 1 7     0.0    0.0
 6113078.118518 5.761E-28 0.000E+00.05980.075    0.00000.75-.026156                                                            34443290785217 1 7     0.0    0.0
 6113078.223117 5.100E-27 0.000E+00.05980.075    0.00000.75-.026156                                                            35443290785217 1 7     0.0    0.0
 6113078.449093 3.768E-27 0.000E+00.05980.075    0.00000.75-.026157                                                            34443290785217 1 7     0.0    0.0
 6113078.567517 1.077E-27 0.000E+00.05980.075    0.00000.75-.026157                                                            34443290785217 1 7     0.0    0.0
 6113078.638297 1.668E-27 0.000E+00.05980.075    0.00000.75-.026157                                                            34443290785217 1 7     0.0    0.0
 6113078.691293 2.415E-27 0.000E+00.05980.075    0.00000.75-.026157                                                            34443290785217 1 7     0.0    0.0
 6113078.749494 9.717E-28 0.000E+00.05980.075    0.00000.75-.026157                                                            34443290785217 1 7     0.0    0.0
 6113078.893473 4.007E-27 0.000E+00.05980.075    0.00000.75-.026158                                                            34443290785217 1 7     0.0    0.0
 6113079.014010 4.475E-27 0.000E+00.05980.075    0.00000.75-.026158                                                            34443290785217 1 7     0.0    0.0
 6113079.098099 5.856E-27 0.000E+00.05980.075    0.00000.75-.026158                                                            35443290785217 1 7     0.0    0.0
 6113079.171526 1.413E-27 0.000E+00.05980.075    0.00000.75-.026158                                                            34443290785217 1 7     0.0    0.0
 6113079.334443 4.933E-28 0.000E+00.05980.075    0.00000.75-.026159                                                            34443290785217 1 7     0.0    0.0
 6113079.380169 1.139E-27 0.000E+00.05980.075    0.00000.75-.026159                                                            34443290785217 1 7     0.0    0.0
 6113079.530495 2.563E-27 0.000E+00.05980.075    0.00000.75-.026159                                                            34443290785217 1 7     0.0    0.0
 6113079.705996 1.330E-27 0.000E+00.05980.075    0.00000.75-.026159                                                            34443290785217 1 7     0.0    0.0
 6113079.823961 4.678E-27 0.000E+00.05980.075    0.00000.75-.026160                                                            34443290785217 1 7     0.0    0.0
 6113080.039375 2.605E-27 0.000E+00.05980.075    0.00000.75-.026160                                                            34443290785217 1 7     0.0    0.0
 6113080.096561 1.543E-27 0.000E+00.05980.075    0.00000.75-.026160                                                            34443290785217 1 7     0.0    0.0
 6113080.211939 4.633E-27 0.000E+00.05980.075    0.00000.75-.026160                                                            34443290785217 1 7     0.0    0.0
 6113080.326158 3.311E-27 0.000E+00.05980.075    0.00000.75-.026161                                                            34443290785217 1 7     0.0    0.0
 6113080.402567 5.234E-27 0.000E+00.05980.075    0.00000.75-.026161                                                            35443290785217 1 7     0.0    0.0
 6113080.500662 2.100E-27 0.000E+00.05980.075    0.00000.75-.026161                                                            34443290785217 1 7     0.0    0.0
 6113080.696916 3.680E-27 0.000E+00.05980.075    0.00000.75-.026161                                                            34443290785217 1 7     0.0    0.0
 6113080.752303 6.736E-28 0.000E+00.05980.075    0.00000.75-.026162                                                            34443290785217 1 7     0.0    0.0
 6113080.864032 5.479E-27 0.000E+00.05980.075    0.00000.75-.026162                                                            35443290785217 1 7     0.0    0.0
 6113080.983425 1.984E-27 0.000E+00.05980.075    0.00000.75-.026162                                                            34443290785217 1 7     0.0    0.0
 6113081.067245 2.483E-27 0.000E+00.05980.075    0.00000.75-.026162                                                            34443290785217 1 7     0.0    0.0
 6113081.159605 4.192E-27 0.000E+00.05980.075    0.00000.75-.026162                                                            34443290785217 1 7     0.0    0.0
 6113081.316767 1.583E-27 0.000E+00.05980.075    0.00000.75-.026163                                                            34443290785217 1 7     0.0    0.0
 6113081.488778 2.261E-27 0.000E+00.05980.075    0.00000.75-.026163                                                            34443290785217 1 7     0.0    0.0
 6113081.546192 1.392E-27 0.000E+00.05980.075    0.00000.75-.026163                                                            34443290785217 1 7     0.0    0.0
 6113081.616753 5.804E-28 0.000E+00.05980.075    0.00000.75-.026163                                                            34443290785217 1 7     0.0    0.0
 6113081.711361 1.030E-27 0.000E+00.05980.075    0.00000.75-.026163                                                            34443290785217 1 7     0.0    0.0
 6113081.859972 6.356E-28 0.000E+00.05980.075    0.00000.75-.026164                                                            34443290785217 1 7     0.0    0.0
 6113081.942478 7.521E-27 0.000E+00.05980.075    0.00000.75-.026164                                                            35443290785217 1 7     0.0    0.0
 6113082.027273 1.279E-27 0.000E+00.05980.075    0.00000.75-.026164                                                            34443290785217 1 7     0.0    0.0
 6113082.105558 8.316E-28 0.000E+00.05980.075    0.00000.75-.026164                                                            34443290785217 1 7     0.0    0.0
 6113082.225219 1.003E-27 0.000E+00.05980.075    0.00000.75-.026164                                                            34443290785217 1 7     0.0    0.0
 6113082.294376 1.670E-27 0.000E+00.05980.075    0.00000.75-.026165                                                            34443290785217 1 7     0.0    0.0
 6113082.328959 1.414E-27 0.000E+00.05980.075    0.00000.75-.026165                                                            34443290785217 1 7     0.0    0.0
 6113082.381617 1.992E-27 0.000E+00.05980.075    0.00000.75-.026165                                                            34443290785217 1 7     0.0    0.0
 6113082.434736 1.468E-27 0.000E+00.05980.075    0.00000.75-.026165                                                            34443290785217 1 7     0.0    0.0
 6113082.548221 2.654E-27 0.000E+00.05980.075    0.00000.75-.026165                                                            34443290785217 1 7     0.0    0.0
 6113082.614971 4.648E-28 0.000E+00.05980.075    0.00000.75-.026165                                                            34443290785217 1 7     0.0    0.0
 6113082.712849 4.977E-27 0.000E+00.05980.075    0.00000.75-.026165                                                            34443290785217 1 7     0.0    0.0
 6113082.788525 2.198E-27 0.000E+00.05980.075    0.00000.75-.026166                                                            34443290785217 1 7     0.0    0.0
 6113082.902904 2.650E-27 0.000E+00.05980.075    0.00000.75-.026166                                                            34443290785217 1 7     0.0    0.0
 6113082.968623 1.969E-27 0.000E+00.05980.075    0.00000.75-.026166                                                            34443290785217 1 7     0.0    0.0
 6113083.054279 3.330E-27 0.000E+00.05980.075    0.00000.75-.026166                                                            34443290785217 1 7     0.0    0.0
 6113083.128299 2.255E-27 0.000E+00.05980.075    0.00000.75-.026166                                                            34443290785217 1 7     0.0    0.0
 6113083.211464 6.710E-28 0.000E+00.05980.075    0.00000.75-.026166                                                            34443290785217 1 7     0.0    0.0
 6113083.277218 2.056E-27 0.000E+00.05980.075    0.00000.75-.026167                                                            34443290785217 1 7     0.0    0.0
 6113083.386496 3.514E-27 0.000E+00.05980.075    0.00000.75-.026167                                                            34443290785217 1 7     0.0    0.0
 6113083.468394 2.039E-27 0.000E+00.05980.075    0.00000.75-.026167                                                            34443290785217 1 7     0.0    0.0
 6113083.543827 3.740E-27 0.000E+00.05980.075    0.00000.75-.026167                                                            34443290785217 1 7     0.0    0.0
 6113083.653774 2.645E-27 0.000E+00.05980.075    0.00000.75-.026167                                                            34443290785217 1 7     0.0    0.0
 6113083.916968 5.368E-27 0.000E+00.05980.075    0.00000.75-.026168                                                            35443290785217 1 7     0.0    0.0
 6113083.986301 3.122E-27 0.000E+00.05980.075    0.00000.75-.026168                                                            34443290785217 1 7     0.0    0.0
 6113084.081743 2.686E-27 0.000E+00.05980.075    0.00000.75-.026168                                                            34443290785217 1 7     0.0    0.0
 6113084.262375 1.139E-27 0.000E+00.05980.075    0.00000.75-.026169                                                            34443290785217 1 7     0.0    0.0
 6113084.311187 1.272E-27 0.000E+00.05980.075    0.00000.75-.026169                                                            34443290785217 1 7     0.0    0.0
 6113084.426777 3.502E-27 0.000E+00.05980.075    0.00000.75-.026169                                                            34443290785217 1 7     0.0    0.0
 6113084.471542 1.187E-27 0.000E+00.05980.075    0.00000.75-.026169                                                            34443290785217 1 7     0.0    0.0
 6113084.616328 1.880E-27 0.000E+00.05980.075    0.00000.75-.026169                                                            34443290785217 1 7     0.0    0.0
 6113084.731120 1.157E-27 0.000E+00.05980.075    0.00000.75-.026169                                                            34443290785217 1 7     0.0    0.0
 6113084.777904 1.386E-27 0.000E+00.05980.075    0.00000.75-.026170                                                            34443290785217 1 7     0.0    0.0
 6113084.860257 2.053E-27 0.000E+00.05980.075    0.00000.75-.026170                                                            34443290785217 1 7     0.0    0.0
 6113084.944087 1.760E-27 0.000E+00.05980.075    0.00000.75-.026170                                                            34443290785217 1 7     0.0    0.0
 6113085.022768 1.014E-27 0.000E+00.05980.075    0.00000.75-.026170                                                            34443290785217 1 7     0.0    0.0
 6113085.105086 4.709E-27 0.000E+00.05980.075    0.00000.75-.026170                                                            34443290785217 1 7     0.0    0.0
 6113085.172320 6.709E-28 0.000E+00.05980.075    0.00000.75-.026170                                                            34443290785217 1 7     0.0    0.0
 6113085.346055 3.441E-27 0.000E+00.05980.075    0.00000.75-.026171                                                            34443290785217 1 7     0.0    0.0
 6113085.487221 2.285E-27 0.000E+00.05980.075    0.00000.75-.026171                                                            34443290785217 1 7     0.0    0.0
 6113085.570192 1.132E-27 0.000E+00.05980.075    0.00000.75-.026171                                                            34443290785217 1 7     0.0    0.0
 6113085.633709 1.440E-27 0.000E+00.05980.075    0.00000.75-.026171                                                            34443290785217 1 7     0.0    0.0
 6113085.706331 1.219E-27 0.000E+00.05980.075    0.00000.75-.026171                                                            34443290785217 1 7     0.0    0.0
 6113085.778370 4.124E-27 0.000E+00.05980.075    0.00000.75-.026172                                                            34443290785217 1 7     0.0    0.0
 6113085.914774 3.570E-27 0.000E+00.05980.075    0.00000.75-.026172                                                            34443290785217 1 7     0.0    0.0
 6113086.026490 5.753E-27 0.000E+00.05980.075    0.00000.75-.026172                                                            35443290785217 1 7     0.0    0.0
 6113086.425568 1.129E-27 0.000E+00.05980.075    0.00000.75-.026173                                                            34443290785217 1 7     0.0    0.0
 6113086.616283 1.306E-27 0.000E+00.05980.075    0.00000.75-.026173                                                            34443290785217 1 7     0.0    0.0
 6113086.743306 3.247E-27 0.000E+00.05980.075    0.00000.75-.026173                                                            34443290785217 1 7     0.0    0.0
 6113086.897452 6.451E-28 0.000E+00.05980.075    0.00000.75-.026174                                                            34443290785217 1 7     0.0    0.0
 6113086.972792 2.890E-27 0.000E+00.05980.075    0.00000.75-.026174                                                            34443290785217 1 7     0.0    0.0
 6113087.031002 8.976E-28 0.000E+00.05980.075    0.00000.75-.026174                                                            34443290785217 1 7     0.0    0.0
 6113087.134308 2.203E-27 0.000E+00.05980.075    0.00000.75-.026174                                                            34443290785217 1 7     0.0    0.0
 6113087.261500 5.443E-27 0.000E+00.05980.075    0.00000.75-.026175                                                            35443290785217 1 7     0.0    0.0
 6113087.482441 1.224E-27 0.000E+00.05980.075    0.00000.75-.026175                                                            34443290785217 1 7     0.0    0.0
 6113087.588321 1.312E-27 0.000E+00.05980.075    0.00000.75-.026175                                                            34443290785217 1 7     0.0    0.0
 6113087.701222 4.847E-27 0.000E+00.05980.075    0.00000.75-.026175                                                            34443290785217 1 7     0.0    0.0
 6113087.927389 4.988E-28 0.000E+00.05980.075    0.00000.75-.026176                                                            34443290785217 1 7     0.0    0.0
 6113088.056354 1.622E-27 0.000E+00.05980.075    0.00000.75-.026176                                                            34443290785217 1 7     0.0    0.0
 6113088.138821 2.117E-27 0.000E+00.05980.075    0.00000.75-.026176                                                            34443290785217 1 7     0.0    0.0
 6113088.217211 7.336E-28 0.000E+00.05980.075    0.00000.75-.026176                                                            34443290785217 1 7     0.0    0.0
 6113088.329487 1.975E-27 0.000E+00.05980.075    0.00000.75-.026177                                                            34443290785217 1 7     0.0    0.0
