 4113304.420856 1.645E-28 6.488E-07.07540.096  159.19880.73-.012715        6 0 0 3        0 0 0 0                    R 19e     0455431310 5 3 3 3   369.0  351.0
 4113304.481409 1.369E-28 6.793E-07.07330.092  251.34320.74-.013246        6 0 0 3        0 0 0 0                    R 24e     0455431310 5 3 3 3   459.0  441.0
 4113304.499497 1.607E-28 6.556E-07.07490.095  175.95360.73-.012833        6 0 0 3        0 0 0 0                    R 20e     0455431310 5 3 3 3   387.0  369.0
 4113304.536242 1.559E-28 6.619E-07.07450.094  193.54550.73-.012944        6 0 0 3        0 0 0 0                    R 21e     0455431310 5 3 3 3   405.0  387.0
 4113304.537689 1.437E-28 6.733E-07.07360.093  231.24040.74-.013150        6 0 0 3        0 0 0 0                    R 23e     0455431310 5 3 3 3   441.0  423.0
 4113304.564880 1.502E-28 6.678E-07.07410.094  211.97450.73-.013050        6 0 0 3        0 0 0 0                    R 22e     0455431310 5 3 3 3   423.0  405.0
 4113339.446741 1.058E-28 5.425E-07.07410.094  231.24040.73-.011730        2 4 0 4        0 0 0 0                    P 23e     0455431310 5 3 3 3   405.0  423.0
 4113341.434880 1.115E-28 5.450E-07.07450.094  211.97450.73-.011654        2 4 0 4        0 0 0 0                    P 22e     3455431410 5 3 3 3   387.0  405.0
 4113343.090300 1.167E-28 5.472E-07.07490.095  193.54550.73-.011572        2 4 0 4        0 0 0 0                    P 21e     3455431410 5 3 3 3   369.0  387.0
 4113344.707200 1.213E-28 5.489E-07.07540.096  175.95360.73-.011483        2 4 0 4        0 0 0 0                    P 20e     3455431410 5 3 3 3   351.0  369.0
 4113346.285500 1.249E-28 5.493E-07.07590.097  159.19880.73-.011386        2 4 0 4        0 0 0 0                    P 19e     3455431410 5 3 3 3   333.0  351.0
 4113347.458916 1.273E-28 5.480E-07.07650.098  143.28120.73-.011280        2 4 0 4        0 0 0 0                    P 18e     0455431310 5 3 3 3   315.0  333.0
 4113348.941535 1.268E-28 5.382E-07.07700.099  128.20090.73-.011165        2 4 0 4        0 0 0 0                    P 17e     0455431310 5 3 3 3   297.0  315.0
 4113350.356224 1.162E-28 4.899E-07.07770.100  113.95800.73-.011039        2 4 0 4        0 0 0 0                    P 16e     0455431310 5 3 3 3   279.0  297.0
 4113353.592780 1.116E-28 4.762E-07.07910.102   87.98450.72-.010750        2 4 0 4        0 0 0 0                    P 14e     3455431410 5 3 3 3   243.0  261.0
 4113354.921870 1.209E-28 5.264E-07.07990.103   76.25420.72-.010583        2 4 0 4        0 0 0 0                    P 13e     3455431410 5 3 3 3   225.0  243.0
 4113356.260400 1.214E-28 5.450E-07.08090.104   65.36140.72-.010399        2 4 0 4        0 0 0 0                    P 12e     3455431410 5 3 3 3   207.0  225.0
 4113357.523800 1.186E-28 5.556E-07.08200.105   55.30640.72-.010196        2 4 0 4        0 0 0 0                    P 11e     3455431410 5 3 3 3   189.0  207.0
 4113358.751530 1.137E-28 5.631E-07.08330.106   46.08910.72-.009971        2 4 0 4        0 0 0 0                    P 10e     3455431410 5 3 3 3   171.0  189.0
 4113359.940970 1.072E-28 5.697E-07.08460.107   37.70960.72-.009722        2 4 0 4        0 0 0 0                    P  9e     3455431410 5 3 3 3   153.0  171.0
 4113374.186480 1.029E-28 5.112E-07.08570.108   23.46410.71-.008954        2 4 0 4        0 0 0 0                    R  7e     3455431410 5 3 3 3   153.0  135.0
 4113374.672730 1.115E-28 5.122E-07.08460.107   30.16790.72-.009202        2 4 0 4        0 0 0 0                    R  8e     3455431410 5 3 3 3   171.0  153.0
 4113375.120620 1.185E-28 5.111E-07.08330.106   37.70960.72-.009428        2 4 0 4        0 0 0 0                    R  9e     3455431410 5 3 3 3   189.0  171.0
 4113375.532750 1.234E-28 5.061E-07.08200.105   46.08910.72-.009636        2 4 0 4        0 0 0 0                    R 10e     3455431410 5 3 3 3   207.0  189.0
 4113375.869650 1.249E-28 4.927E-07.08090.104   55.30640.72-.009827        2 4 0 4        0 0 0 0                    R 11e     3455431410 5 3 3 3   225.0  207.0
 4113376.215900 1.170E-28 4.488E-07.07990.103   65.36140.72-.010004        2 4 0 4        0 0 0 0                    R 12e     3455431410 5 3 3 3   243.0  225.0
 4113376.329644 1.254E-28 4.677E-07.07830.101   87.98450.72-.010319        2 4 0 4        0 0 0 0                    R 14e     0455431310 5 3 3 3   279.0  261.0
 4113376.589915 1.386E-28 5.163E-07.07770.100  100.55250.73-.010460        2 4 0 4        0 0 0 0                    R 15e     0455431310 5 3 3 3   297.0  279.0
 4113376.782116 1.408E-28 5.280E-07.07700.099  113.95800.73-.010592        2 4 0 4        0 0 0 0                    R 16e     0455431310 5 3 3 3   315.0  297.0
 4113376.904012 1.057E-28 5.301E-07.07330.092  251.34320.74-.011404        2 4 0 4        0 0 0 0                    R 24e     0455431310 5 3 3 3   459.0  441.0
 4113377.019791 1.122E-28 5.312E-07.07360.093  231.24040.74-.011320        2 4 0 4        0 0 0 0                    R 23e     0455431310 5 3 3 3   441.0  423.0
 4113377.104878 1.184E-28 5.321E-07.07410.094  211.97450.73-.011232        2 4 0 4        0 0 0 0                    R 22e     0455431310 5 3 3 3   423.0  405.0
 4113377.141661 1.240E-28 5.324E-07.07450.094  193.54550.73-.011140        2 4 0 4        0 0 0 0                    R 21e     0455431310 5 3 3 3   405.0  387.0
 4113377.283380 1.399E-28 5.315E-07.07650.098  128.20090.73-.010715        2 4 0 4        0 0 0 0                    R 17e     3455431410 5 3 3 3   333.0  315.0
 4113377.379590 1.374E-28 5.332E-07.07590.097  143.28120.73-.010831        2 4 0 4        0 0 0 0                    R 18e     3455431410 5 3 3 3   351.0  333.0
 4113377.437040 1.338E-28 5.334E-07.07540.096  159.19880.73-.010940        2 4 0 4        0 0 0 0                    R 19e     3455431410 5 3 3 3   369.0  351.0
 4113377.455800 1.292E-28 5.331E-07.07490.095  175.95360.73-.011043        2 4 0 4        0 0 0 0                    R 20e     3455431410 5 3 3 3   387.0  369.0
