 41 8006.555180 1.809E-25 2.658E-04.08200.105   46.08910.72-.005137        1 4 0 2        0 0 0 0                    R 10e     3555431410 5 3 3 3   207.0  189.0
 41 8006.621020 5.837E-28 1.210E-03.09060.112 1293.24840.70-.004436        2 4 0 2        1 0 0 0                    P  4e     3555431410 5 3 3 3    63.0   81.0
 41 8006.739950 2.639E-27 3.545E-06.07700.099  113.95800.73-.004124        010 0 1        0 0 0 0                    R 16e     3555431410 5 3 3 3   315.0  297.0
 41 8006.828090 1.720E-28 2.572E-04.07010.085 1696.84300.81-.008990        4 0 0 2        0 2 0 0                    P 35e     3555431410 5 3 3 3   621.0  639.0
 43 8006.886320 1.369E-27 5.633E-04.08200.105   44.53240.72-.006324        3 0 0 2        0 0 0 0                    R 10e     3555431910 5 3 3 3   138.0  126.0
 41 8007.166620 1.889E-25 2.671E-04.08090.104   55.30640.72-.005239        1 4 0 2        0 0 0 0                    R 11e     3555431410 5 3 3 3   225.0  207.0
 45 8007.303380 1.250E-28 5.242E-04.07910.102   85.39380.72-.005379        0 6 0 2        0 0 0 0                    P 14e     3555431710 5 3 3 3  1458.0 1566.0
 41 8007.330130 5.594E-28 4.793E-04.06700.077 1656.51170.75-.007714        2 3 1 2        0 1 1 0                    P 50e     3545431410 5 3 3 3   891.0  909.0
 41 8007.398360 6.563E-27 5.702E-04.06650.076 1197.76670.74-.008509        3 0 0 2        0 0 0 0                    P 53e     3545431410 5 3 3 3   945.0  963.0
 43 8007.432090 1.429E-27 5.652E-04.08090.104   53.43840.72-.006450        3 0 0 2        0 0 0 0                    R 11e     3555431910 5 3 3 3   150.0  138.0
 41 8007.466980 3.201E-27 4.359E-06.07650.098  128.20090.73-.004176        010 0 1        0 0 0 0                    R 17e     3555431410 5 3 3 3   333.0  315.0
 41 8007.521860 4.450E-28 1.271E-03.09220.114 1289.91040.70-.004161        2 4 0 2        1 0 0 0                    P  3e     3555431410 5 3 3 3    45.0   63.0
 41 8007.759270 1.950E-25 2.682E-04.07990.103   65.36140.72-.005334        1 4 0 2        0 0 0 0                    R 12e     3555431410 5 3 3 3   243.0  225.0
 43 8007.955970 1.476E-27 5.667E-04.07990.103   63.15380.72-.006566        3 0 0 2        0 0 0 0                    R 12e     3555431910 5 3 3 3   162.0  150.0
 41 8008.185060 3.931E-27 5.467E-06.07590.097  143.28120.73-.004226        010 0 1        0 0 0 0                    R 18e     3555431410 5 3 3 3   351.0  333.0
 41 8008.333140 1.994E-25 2.692E-04.07910.102   76.25420.72-.005423        1 4 0 2        0 0 0 0                    R 13e     3555431410 5 3 3 3   261.0  243.0
 45 8008.398000 1.228E-28 5.265E-04.07990.103   74.00880.72-.005297        0 6 0 2        0 0 0 0                    P 13e     3555431710 5 3 3 3  1350.0 1458.0
 41 8008.400610 3.004E-28 1.413E-03.09410.116 1287.40690.70-.003853        2 4 0 2        1 0 0 0                    P  2e     3555431410 5 3 3 3    27.0   45.0
 41 8008.456550 5.424E-28 4.695E-04.06700.077 1658.52470.75-.007714        2 3 1 2        0 1 1 0                    P 50f     3545431410 5 3 3 3   891.0  909.0
 43 8008.457810 1.510E-27 5.679E-04.07910.102   73.67870.72-.006675        3 0 0 2        0 0 0 0                    R 13e     3555431910 5 3 3 3   174.0  162.0
 41 8008.506140 1.937E-28 2.588E-04.07040.086 1667.49040.81-.008967        4 0 0 2        0 2 0 0                    P 34e     3555431410 5 3 3 3   603.0  621.0
 41 8008.531290 1.026E-28 3.609E-04.06420.069 2019.71290.71-.008971        3 0 0 2        0 0 0 0                    R 69e     3544431410 5 3 3 3  1269.0 1251.0
 41 8008.888300 2.019E-25 2.700E-04.07830.101   87.98450.72-.005506        1 4 0 2        0 0 0 0                    R 14e     3555431410 5 3 3 3   279.0  261.0
 41 8008.893440 4.911E-27 7.019E-06.07540.096  159.19880.73-.004274        010 0 1        0 0 0 0                    R 19e     3555431410 5 3 3 3   369.0  351.0
 43 8008.937780 1.530E-27 5.689E-04.07830.101   85.01290.72-.006776        3 0 0 2        0 0 0 0                    R 14e     3555431910 5 3 3 3   186.0  174.0
 41 8009.093800 1.329E-28 3.584E-04.06430.069 1962.12100.71-.008952        3 0 0 2        0 0 0 0                    R 68e     3545431410 5 3 3 3  1251.0 1233.0
 41 8009.257240 1.514E-28 2.119E-03.09620.119 1285.73780.69-.003509        2 4 0 2        1 0 0 0                    P  1e     3555431410 5 3 3 3     9.0   27.0
 41 8009.284590 6.735E-28 4.809E-04.06720.077 1614.68310.75-.007705        2 3 1 2        0 1 1 0                    P 49e     3555431410 5 3 3 3   873.0  891.0
 43 8009.395750 1.537E-27 5.697E-04.07770.100   97.15650.73-.006870        3 0 0 2        0 0 0 0                    R 15e     3555431910 5 3 3 3   198.0  186.0
 41 8009.424880 2.027E-25 2.707E-04.07770.100  100.55250.73-.005583        1 4 0 2        0 0 0 0                    R 15e     3555431410 5 3 3 3   297.0  279.0
