 7113165.249023 1.107E-25 2.192E-02.03180.034 1245.97180.37-.010435       b      0       X      0                R 29Q 30     d58848549342215 912    61.0   61.0
 7113179.923894 1.980E-29 4.057E-08.05070.051   42.22400.73-.007100       b      0       X      0                T  5S  6     q6766534928 7 4 1 2    17.0   13.0
 7113195.413594 2.270E-29 4.525E-08.04910.049   79.56460.74-.007300       b      0       X      0                T  7S  8     q6766534928 7 4 1 2    21.0   17.0
 7113210.512238 2.280E-29 4.852E-08.04780.048  128.39770.73-.007500       b      0       X      0                T  9S 10     q6766534928 7 4 1 2    25.0   21.0
 7113225.217929 2.070E-29 5.103E-08.04680.047  188.71340.72-.007400       b      0       X      0                T 11S 12     q6766534928 7 4 1 2    29.0   25.0
 7113239.527420 1.720E-29 5.293E-08.04580.046  260.50090.67-.007400       b      0       X      0                T 13S 14     q6766534928 7 4 1 2    33.0   29.0
 7113253.436812 1.320E-29 5.441E-08.04470.044  343.74810.65-.007400       b      0       X      0                T 15S 16     q6766534928 7 4 1 2    37.0   33.0
 7113266.941789 9.460E-30 5.588E-08.04340.043  438.44130.65-.007800       b      0       X      0                T 17S 18     q6766534928 7 4 1 2    41.0   37.0
 7113280.037717 6.320E-30 5.708E-08.04170.042  544.56510.64-.008500       b      0       X      0                T 19S 20     q6766534928 7 4 1 2    45.0   41.0
 7113292.719694 3.950E-30 5.812E-08.03980.041  662.10200.63-.008900       b      0       X      0                T 21S 22     q5766534928 7 4 1 2    49.0   45.0
 7113304.982562 2.310E-30 5.892E-08.03760.039  791.03310.63-.008900       b      0       X      0                T 23S 24     q5766534928 7 4 1 2    53.0   49.0
 7113316.820927 1.270E-30 5.968E-08.03540.037  931.33720.63-.009100       b      0       X      0                T 25S 26     q5766534928 7 4 1 2    57.0   53.0
 7113328.229158 6.610E-31 6.076E-08.03320.036 1082.99170.63-.009100       b      0       X      0                T 27S 28     q5766534928 7 4 1 2    61.0   57.0
 7113339.201391 3.180E-31 6.068E-08.03120.034 1245.97180.63-.009300       b      0       X      0                T 29S 30     q5766534928 7 4 1 2    65.0   61.0
