 71 9401.731225 1.421E-28 3.339E-07.04270.043  345.84950.830.000000       a      1       X      0                R 15R 15     d46664049221411 2 0    33.0   31.0
 71 9403.163069 1.621E-28 1.916E-07.05130.050   42.22400.840.000000       a      1       X      0                S  5R  6     d46664049221411 2 0    15.0   13.0
 71 9403.832612 1.215E-28 2.827E-07.04270.043  343.74810.830.000000       a      1       X      0                R 15Q 16     d46664049221411 2 0    33.0   33.0
 71 9404.849569 9.903E-29 3.291E-07.04040.041  440.56180.810.000000       a      1       X      0                R 17R 17     d46664049221411 2 0    37.0   35.0
 71 9406.969987 8.625E-29 2.838E-07.04040.041  438.44130.810.000000       a      1       X      0                R 17Q 18     d46664049221411 2 0    37.0   37.0
 71 9407.659302 6.471E-29 3.253E-07.03800.040  546.70420.800.000000       a      1       X      0                R 19R 19     d46664049221411 2 0    41.0   39.0
 71 9409.798374 5.720E-29 2.847E-07.03800.040  544.56510.800.000000       a      1       X      0                R 19Q 20     d46664049221411 2 0    41.0   41.0
 71 9410.158433 3.970E-29 3.221E-07.03560.038  664.25950.800.000000       a      1       X      0                R 21R 21     d46664049221411 2 0    45.0   43.0
 71 9412.315889 3.552E-29 2.853E-07.03560.038  662.10200.800.000000       a      1       X      0                R 21Q 22     d46664049221411 2 0    45.0   45.0
 71 9412.344859 2.290E-29 3.195E-07.03330.037  793.20870.790.000000       a      1       X      0                R 23R 23     d46664049221411 2 0    49.0   47.0
 71 9413.421636 1.620E-28 1.817E-07.04960.048   79.56460.840.000000       a      1       X      0                S  7R  8     d46664049221411 2 0    19.0   17.0
 71 9414.216366 1.243E-29 3.173E-07.03130.036  933.53090.780.000000       a      1       X      0                R 25R 25     d45554049221411 2 0    53.0   51.0
 71 9414.520500 2.070E-29 2.859E-07.03330.037  791.03310.790.000000       a      1       X      0                R 23Q 24     d46664049221411 2 0    49.0   49.0
 71 9415.770621 6.358E-30 3.155E-07.02940.034 1085.20330.780.000000       a      1       X      0                R 27R 27     d45554049221411 2 0    57.0   55.0
 71 9416.410043 1.134E-29 2.865E-07.03130.036  931.33720.780.000000       a      1       X      0                R 25Q 26     d45554049221411 2 0    53.0   53.0
 71 9417.005177 3.064E-30 3.139E-07.02790.033 1248.20130.760.000000       a      1       X      0                R 29R 29     d45554049221411 2 0    61.0   59.0
 71 9417.917468 1.393E-30 3.125E-07.02650.032 1422.49830.750.000000       a      1       X      0                R 31R 31     d45554049221411 2 0    65.0   63.0
 71 9417.982220 5.840E-30 2.869E-07.02940.034 1082.99170.780.000000       a      1       X      0                R 27Q 28     d45554049221411 2 0    57.0   57.0
 71 9418.504811 5.973E-31 3.111E-07.02540.030 1608.06610.740.000000       a      1       X      0                R 33R 33     d45554049221411 2 0    69.0   67.0
 71 9418.693306 9.249E-32 3.089E-07.02380.028 2012.89140.720.000000       a      1       X      0                R 37R 37     d45553049221411 2 0    77.0   75.0
 71 9418.764400 2.419E-31 3.100E-07.02450.029 1804.87450.730.000000       a      1       X      0                R 35R 35     d45554049221411 2 0    73.0   71.0
 71 9419.234613 2.833E-30 2.872E-07.02790.033 1245.97180.760.000000       a      1       X      0                R 29Q 30     d45554049221411 2 0    61.0   61.0
 71 9420.164676 1.295E-30 2.875E-07.02650.032 1420.25110.750.000000       a      1       X      0                R 31Q 32     d45554049221411 2 0    65.0   65.0
 71 9420.769740 5.581E-31 2.877E-07.02540.030 1605.80120.740.000000       a      1       X      0                R 33Q 34     d45554049221411 2 0    69.0   69.0
 71 9420.993574 8.715E-32 2.880E-07.02380.028 2010.59110.720.000000       a      1       X      0                R 37Q 38     d45553049221411 2 0    77.0   77.0
 71 9421.047012 2.270E-31 2.879E-07.02450.029 1802.59190.730.000000       a      1       X      0                R 35Q 36     d45554049221411 2 0    73.0   73.0
 71 9423.371191 1.491E-28 1.755E-07.04780.047  128.39770.840.000000       a      1       X      0                S  9R 10     d46664049221411 2 0    23.0   21.0
 71 9433.011370 1.272E-28 1.713E-07.04590.045  188.71340.830.000000       a      1       X      0                S 11R 12     d46664049221411 2 0    27.0   25.0
 71 9442.340565 1.011E-28 1.685E-07.04380.043  260.50090.830.000000       a      1       X      0                S 13R 14     d46664049221411 2 0    31.0   29.0
 71 9451.356608 7.500E-29 1.662E-07.04160.042  343.74810.810.000000       a      1       X      0                S 15R 16     d46664049221411 2 0    35.0   33.0
 71 9460.057016 5.212E-29 1.646E-07.03920.041  438.44130.810.000000       a      1       X      0                S 17R 18     d46664049221411 2 0    39.0   37.0
 71 9468.439091 3.399E-29 1.633E-07.03680.039  544.56510.800.000000       a      1       X      0                S 19R 20     d46664049221411 2 0    43.0   41.0
 71 9476.499963 2.082E-29 1.623E-07.03450.038  662.10200.800.000000       a      1       X      0                S 21R 22     d46664049221411 2 0    47.0   45.0
 71 9484.236615 1.199E-29 1.615E-07.03230.036  791.03310.780.000000       a      1       X      0                S 23R 24     d46664049221411 2 0    51.0   49.0
 71 9491.645894 6.503E-30 1.609E-07.03030.035  931.33720.780.000000       a      1       X      0                S 25R 26     d45554049221411 2 0    55.0   53.0
 71 9498.724519 3.322E-30 1.604E-07.02860.034 1082.99170.770.000000       a      1       X      0                S 27R 28     d45554049221411 2 0    59.0   57.0
 71 9505.469080 1.600E-30 1.600E-07.02720.032 1245.97180.760.000000       a      1       X      0                S 29R 30     d45554049221411 2 0    63.0   61.0
 71 9511.876044 7.267E-31 1.596E-07.02590.031 1420.25110.750.000000       a      1       X      0                S 31R 32     d45554049221411 2 0    67.0   65.0
 71 9517.941754 3.115E-31 1.593E-07.02490.030 1605.80120.740.000000       a      1       X      0                S 33R 34     d45554049221411 2 0    71.0   69.0
 71 9523.662425 1.261E-31 1.591E-07.02410.029 1802.59190.730.000000       a      1       X      0                S 35R 36     d45554049221411 2 0    75.0   73.0
 7111483.728778 2.982E-29 1.248E-03.03900.040 2340.87400.630.000000       b      0       X      1                P 23P 23     d50600049 5 5 0 0 0    45.0   47.0
 7111485.538418 2.844E-29 1.180E-03.03900.040 2339.06440.630.000000       b      0       X      1                P 23Q 22     d50600049 5 5 0 0 0    45.0   45.0
 7111492.035360 5.073E-29 1.255E-03.04000.041 2213.34780.630.000000       b      0       X      1                P 21P 21     d50600049 5 5 0 0 0    41.0   43.0
 7111493.863042 4.814E-29 1.181E-03.04000.041 2211.52010.630.000000       b      0       X      1                P 21Q 20     d50600049 5 5 0 0 0    41.0   41.0
 7111500.096007 8.104E-29 1.264E-03.04100.042 2097.08890.640.000000       b      0       X      1                P 19P 19     d50600049 5 5 0 0 0    37.0   39.0
 7111501.942027 7.642E-29 1.182E-03.04100.042 2095.24290.640.000000       b      0       X      1                P 19Q 18     d50600049 5 5 0 0 0    37.0   37.0
 7111507.911798 1.213E-28 1.276E-03.04300.043 1992.11650.650.000000       b      0       X      1                P 17P 17     d50600049 5 5 0 0 0    33.0   35.0
 7111509.776553 1.135E-28 1.183E-03.04300.043 1990.25170.650.000000       b      0       X      1                P 17Q 16     d50600049 5 5 0 0 0    33.0   33.0
 7111515.483599 1.698E-28 1.290E-03.04400.044 1898.44770.660.000000       b      0       X      1                P 15P 15     d50600049 5 5 0 0 0    29.0   31.0
 7111517.367647 1.574E-28 1.186E-03.04400.044 1896.56370.660.000000       b      0       X      1                P 15Q 14     d50600049 5 5 0 0 0    29.0   29.0
 7111522.812068 2.214E-28 1.310E-03.04600.046 1816.09790.700.000000       b      0       X      1                P 13P 13     d50600049 5 5 0 0 0    25.0   27.0
 7111524.716229 2.026E-28 1.188E-03.04600.046 1814.19370.700.000000       b      0       X      1                P 13Q 12     d50600049 5 5 0 0 0    25.0   25.0
 7111529.897653 2.677E-28 1.336E-03.04800.048 1745.08060.720.000000       b      0       X      1                P 11P 11     d50600049 5 5 0 0 0    21.0   23.0
 7111531.823208 2.408E-28 1.191E-03.04800.048 1743.15500.720.000000       b      0       X      1                P 11Q 10     d50600049 5 5 0 0 0    21.0   21.0
 7111536.740595 2.978E-28 1.376E-03.05000.049 1685.40730.740.000000       b      0       X      1                P  9P  9     d50600049 5 5 0 0 0    17.0   19.0
 7111538.689724 2.614E-28 1.197E-03.05000.049 1683.45810.740.000000       b      0       X      1                P  9Q  8     d50600049 5 5 0 0 0    17.0   17.0
 7111543.340931 3.010E-28 1.439E-03.05200.051 1637.08780.730.000000       b      0       X      1                P  7P  7     d50600049 5 5 0 0 0    13.0   15.0
 7111545.317817 2.543E-28 1.205E-03.05200.051 1635.11090.730.000000       b      0       X      1                P  7Q  6     d50600049 5 5 0 0 0    13.0   13.0
 7111549.698492 2.699E-28 1.560E-03.05400.053 1600.13010.740.000000       b      0       X      1                P  5P  5     d50600049 5 5 0 0 0     9.0   11.0
 7111551.712916 2.133E-28 1.221E-03.05400.053 1598.11570.740.000000       b      0       X      1                P  5Q  4     d50600049 5 5 0 0 0     9.0    9.0
 7111555.812906 2.035E-28 1.871E-03.05600.056 1574.54010.700.000000       b      0       X      1                P  3P  3     d50600049 5 5 0 0 0     5.0    7.0
 7111557.898538 1.388E-28 1.264E-03.05600.056 1572.45450.700.000000       b      0       X      1                P  3Q  2     d50600049 5 5 0 0 0     5.0    5.0
 7111561.683599 1.089E-28 4.677E-03.05900.058 1560.32210.720.000000       b      0       X      1                P  1P  1     d60600049 5 5 0 0 0     1.0    3.0
 7111570.030901 5.439E-29 4.678E-04.05600.056 1560.32210.700.000000       b      0       X      1                R  1R  1     d50600049 5 5 0 0 0     5.0    3.0
 7111571.916017 1.261E-28 1.075E-03.05600.056 1558.43700.700.000000       b      0       X      1                R  1Q  2     d50600049 5 5 0 0 0     5.0    5.0
 7111575.288443 1.521E-28 7.795E-04.05400.053 1574.54010.740.000000       b      0       X      1                R  3R  3     d50600049 5 5 0 0 0     9.0    7.0
 7111577.244825 2.201E-28 1.118E-03.05400.053 1572.58380.740.000000       b      0       X      1                R  3Q  4     d50600049 5 5 0 0 0     9.0    9.0
 7111580.298654 2.237E-28 8.996E-04.05200.051 1600.13010.730.000000       b      0       X      1                R  5R  5     d50600049 5 5 0 0 0    13.0   11.0
 7111582.292666 2.846E-28 1.134E-03.05200.051 1598.13610.730.000000       b      0       X      1                R  5Q  6     d50600049 5 5 0 0 0    13.0   13.0
 7111585.060049 2.615E-28 9.632E-04.05000.049 1637.08780.740.000000       b      0       X      1                R  7R  7     d50600049 5 5 0 0 0    17.0   15.0
 7111587.081942 3.130E-28 1.142E-03.05000.049 1635.06590.740.000000       b      0       X      1                R  7Q  8     d50600049 5 5 0 0 0    17.0   17.0
 7111589.570937 2.656E-28 1.002E-03.04800.048 1685.40730.720.000000       b      0       X      1                R  9R  9     d50600049 5 5 0 0 0    21.0   19.0
 7111591.616560 3.069E-28 1.147E-03.04800.048 1683.36160.720.000000       b      0       X      1                R  9Q 10     d50600049 5 5 0 0 0    21.0   21.0
 7111593.829422 2.427E-28 1.029E-03.04600.046 1745.08060.700.000000       b      0       X      1                R 11R 11     d50600049 5 5 0 0 0    25.0   23.0
 7111595.896631 2.741E-28 1.151E-03.04600.046 1743.01330.700.000000       b      0       X      1                R 11Q 12     d50600049 5 5 0 0 0    25.0   25.0
 7111597.833405 2.030E-28 1.049E-03.04400.044 1816.09790.660.000000       b      0       X      1                R 13R 13     d50600049 5 5 0 0 0    29.0   27.0
 7111599.920952 2.255E-28 1.154E-03.04400.044 1814.01040.660.000000       b      0       X      1                R 13Q 14     d50600049 5 5 0 0 0    29.0   29.0
 7111601.580578 1.568E-28 1.063E-03.04300.043 1898.44770.650.000000       b      0       X      1                R 15R 15     d50600049 5 5 0 0 0    33.0   31.0
 7111603.687675 1.721E-28 1.155E-03.04300.043 1896.34060.650.000000       b      0       X      1                R 15Q 16     d50600049 5 5 0 0 0    33.0   33.0
 7111605.068426 1.127E-28 1.075E-03.04100.042 1992.11650.640.000000       b      0       X      1                R 17R 17     d50600049 5 5 0 0 0    37.0   35.0
 7111607.194550 1.225E-28 1.157E-03.04100.042 1989.99040.640.000000       b      0       X      1                R 17Q 18     d50600049 5 5 0 0 0    37.0   37.0
 7111608.294224 7.556E-29 1.084E-03.04000.041 2097.08890.630.000000       b      0       X      1                R 19R 19     d50600049 5 5 0 0 0    41.0   39.0
 7111610.439009 8.154E-29 1.158E-03.04000.041 2094.94410.630.000000       b      0       X      1                R 19Q 20     d50600049 5 5 0 0 0    41.0   41.0
 7111611.255034 4.743E-29 1.091E-03.03900.040 2213.34780.630.000000       b      0       X      1                R 21R 21     d50600049 5 5 0 0 0    45.0   43.0
 7111613.418219 5.088E-29 1.159E-03.03900.040 2211.18460.630.000000       b      0       X      1                R 21Q 22     d50600049 5 5 0 0 0    45.0   45.0
 7111613.947704 2.794E-29 1.098E-03.03800.040 2340.87400.630.000000       b      0       X      1                R 23R 23     d50500049 5 5 0 0 0    49.0   47.0
 7111616.129098 2.982E-29 1.160E-03.03800.040 2338.69260.630.000000       b      0       X      1                R 23Q 24     d50500049 5 5 0 0 0    49.0   49.0
