 1113406.896962 9.195E-31 5.693E-05.07190.413 2146.26370.680.000000          010 0          0 1 0  6  2  4        6  1  5      2333308287659336 0    13.0   13.0
 1113407.017340 2.540E-29 7.494E-03.03740.213 2872.27430.430.000000          3 0 1          0 0 0 15 12  4       15  2 13      1333308287659336 0    93.0   93.0
 1213407.053631 4.741E-29 3.751E-03.07050.346 1198.19950.60-.017000          3 2 0          0 0 0  8  3  6        9  2  7      333353807294663159    51.0   57.0
 1113407.061382 1.247E-27 2.525E-04.06380.298 1293.63410.61-.010300          0 6 1          0 0 0 10  4  6       10  2  9      434233837294713155    63.0   63.0
 1113407.066375 7.448E-28 1.304E-02.04570.250 2246.88480.46-.040000          4 0 0          0 0 0 12  3 10       13  2 11      234233807260713049    75.0   81.0
 1113407.106326 1.696E-29 1.641E-04.05760.273 2124.95140.550.000000          1 2 2          0 0 0 12  3 10       12  4  9      3333308387659336 0    75.0   75.0
 1113407.125687 3.587E-28 2.258E-06.09260.391  446.51070.74-.004710          2 4 0          0 0 0  5  3  2        5  2  3      434263837294713152    33.0   33.0
 1413407.134648 1.245E-29 1.331E-03.05480.351  735.73510.79-.035770          0 2 3          0 0 0 10  1  9        9  1  8      4622205041 7833348   126.0  114.0
 1113407.163942 2.419E-30 6.556E-05.06150.298 2054.36870.58-.026560          2 0 2          0 0 0  9  4  6       10  7  3      332230837294713152    19.0   21.0
 1413407.342297 1.814E-29 1.237E-03.08660.394  573.97060.79-.021120          1 0 3          0 0 0  7  4  3        6  4  2      4622205041 7833348    90.0   78.0
 1113407.459500 2.460E-29 2.883E-05.05450.281 1690.66440.54-.024170          3 2 0          0 0 0 12  1 12       11  2  9      234233807294713152    75.0   69.0
 1113407.496667 6.958E-31 3.071E-02.09030.428 3196.09340.740.000000          2 4 1          0 2 0  1  1  0        1  1  1      3333308387659336 0     3.0    3.0
 1113407.551133 1.251E-28 2.074E-05.09020.352  927.74390.75-.021690          4 0 0          0 0 0  6  1  5        7  4  4      434223837260713049    13.0   15.0
 1113407.592562 7.255E-30 4.569E-03.08060.315 2904.67040.69-.014770          3 3 0          0 1 0  8  4  5        9  3  6      332230837294713152    51.0   57.0
 1213407.639524 5.218E-29 8.154E-04.08110.384  733.68290.71-.020860          3 0 1          0 0 0  4  3  1        5  5  0      3343238072946631 7    27.0   33.0
 1113407.685734 2.899E-30 3.124E-03.04580.331 2733.96290.630.000000          0 7 1          0 1 0  6  6  1        6  6  0      1333308287659336 0    13.0   13.0
 1113407.687764 4.713E-29 4.885E-03.06460.271 2612.79980.550.000000          3 2 0          0 0 0 12  4  9       12  7  6      3333308387659336 0    75.0   75.0
 1113407.690371 3.833E-29 4.424E-04.08670.281 2144.04630.80-.031810          4 0 0          0 0 0 11  3  8       11  6  5      334233837260713049    69.0   69.0
 1113407.695470 8.758E-30 3.146E-03.05740.333 2733.96270.610.000000          0 7 1          0 1 0  6  6  0        6  6  1      1333308287659336 0    39.0   39.0
 1113407.740857 3.344E-28 1.102E-05.04010.315  920.16840.32-.021810          1 4 1          0 0 0 10  0 10        9  0  9      332230837294713152    63.0   57.0
 1213407.755648 2.729E-29 5.150E-02.06870.635 1894.19550.71-.015000          3 0 1          0 0 0 10  4  6       11  4  7      3343238072656631 7    63.0   69.0
 1113407.769416 5.210E-27 4.468E-04.08090.400  757.78020.68-.021600          3 2 0          0 0 0  5  3  3        6  4  2      334363832794703152    11.0   13.0
 1113407.777395 1.524E-29 1.466E-03.09130.352 2462.87530.74-.018260          4 1 0          0 1 0  6  2  5        7  3  4      334263837294713152    39.0   45.0
 1113407.866357 8.938E-30 3.347E-02.05840.281 3314.85560.53-.040000          3 1 1          0 1 0 10  2  8       11  2  9      332230837294713152    63.0   69.0
 1113407.885549 5.380E-27 8.940E-06.09950.300   79.49640.74-.006840          2 4 0          0 0 0  3  2  1        2  1  2      4343238327947031 7    21.0   15.0
 1113407.971538 2.211E-30 1.010E-04.08020.379 2309.73020.660.000000          2 5 0          0 1 0  6  4  3        7  1  6      1333308287659336 0    39.0   45.0
 1113408.064605 1.797E-30 1.332E-04.04150.274 2300.68500.560.000000          1 7 0          0 0 0 11  2 10       12  5  7      1333308287659336 0    23.0   25.0
 1413408.147036 2.187E-29 2.708E-04.10020.469   66.18450.79-.019400          1 0 3          0 0 0  3  2  2        2  1  1      4622235041 88333 7    42.0   30.0
 1113408.238391 1.294E-29 4.116E-05.05990.333 1590.69070.57-.014030          2 2 1          0 0 0  8  5  4        8  7  1      334933807294712252    17.0   17.0
 1113408.317064 9.904E-30 3.609E-07.05330.315  920.16840.47-.018800          2 4 0          0 0 0  9  1  8        9  0  9      332230807294713152    57.0   57.0
 1413408.431558 1.305E-29 2.423E-04.07720.394  306.31470.79-.032340          1 0 3          0 0 0  7  0  7        6  0  6      4622205041 7833348    90.0   78.0
 1113408.549088 3.760E-30 5.601E-04.06970.371 2552.85720.62-.016700          3 3 0          0 1 0  6  4  3        6  5  2      432230837294713152    39.0   39.0
 1113408.549099 3.371E-30 2.765E-06.06240.323 1581.33600.620.000000          1 6 0          0 0 0 10  5  6       10  4  7      1333308287659336 0    63.0   63.0
 1113408.572692 1.780E-26 1.290E-04.09760.481  382.51690.73-.015736          2 2 1          0 0 0  3  1  3        4  3  2      4343238327256631 7    21.0   27.0
 1113408.607300 1.956E-27 3.675E-04.07500.360  982.91170.650.000000          1 4 1          0 0 0  7  4  3        8  2  6      3333308387659336 0    15.0   17.0
 1113408.611504 8.626E-30 2.663E-05.04980.288 1810.58790.580.000000          0 4 2          0 0 0  8  6  3        9  7  2      1333308287659336 0    51.0   57.0
 1113408.629201 2.881E-30 2.669E-05.05970.303 1810.58330.600.000000          0 4 2          0 0 0  8  6  2        9  7  3      1333308287659336 0    17.0   19.0
 1113408.718963 3.606E-29 1.947E-06.08730.371  888.59870.71-.016250          0 7 1          0 0 0  5  1  5        6  5  2      3342338372947131 9    33.0   39.0
 1213408.719374 4.818E-29 9.287E-04.07550.300  881.91400.65-.025672          3 2 0          0 0 0  7  1  6        8  2  7      3343838072947031 7    45.0   51.0
 1113408.866257 1.196E-30 5.346E-04.07380.371 2552.87970.66-.013230          3 3 0          0 1 0  6  4  2        6  5  1      332230837294713152    13.0   13.0
 1113408.999082 1.360E-28 8.815E-03.07650.298 2254.28440.71-.028880          2 0 2          0 0 0 10  3  7       10  8  2      334233807294713152    21.0   21.0
 1413409.013690 2.408E-29 4.472E-04.08450.394  306.31470.79-.029420          1 0 3          0 0 0  7  1  7        6  0  6      5622235041 88333 7    90.0   78.0
 1113409.020755 3.951E-29 4.189E-05.06150.333 1590.69010.57-.010900          2 2 1          0 0 0  8  5  3        8  7  2      334933807294712252    51.0   51.0
 1113409.135156 1.696E-29 5.797E-06.06630.335 1131.77560.640.000000          1 6 0          0 0 0  8  5  3        8  4  4      3333308387659336 0    17.0   17.0
 1113409.140446 4.388E-28 1.874E-06.08990.391  325.34790.71-.001470          2 4 0          0 0 0  4  3  2        5  0  5      434243837294713155    27.0   33.0
 1113409.141521 1.822E-28 1.039E-03.07930.281 1998.99530.75-.040000          3 0 1          0 0 0 11  3  9       11  5  6      434233837294713152    69.0   69.0
 1113409.395417 1.070E-29 8.297E-08.09120.452  222.05280.690.000000          0 6 1          0 0 0  4  4  1        4  0  4      3333308387659336 0     9.0    9.0
 1113409.414921 5.970E-26 1.337E-02.04690.208 1293.63410.40-.018000          2 2 1          0 0 0  9  2  8       10  2  9      444320832725663121    57.0   63.0
