 31 4901.257320 5.775E-25 4.876E-03.07740.095  328.26160.720.000000          0 0 5          0 0 0 18  8 11       17  8 10      4455505062 5 2 3 0    37.0   35.0
 31 4901.267140 4.260E-25 5.069E-03.07370.092  472.78690.740.000000          0 0 5          0 0 0 26  8 19       25  8 18      4455505062 5 2 3 0    53.0   51.0
 31 4901.288470 1.939E-25 4.142E-03.07060.092  670.00920.810.000000          0 0 5          0 0 0 38  5 34       37  5 33      4455505062 5 2 3 0    77.0   75.0
 31 4901.298320 4.314E-26 1.380E-03.07670.083  623.43390.720.000000          3 1 1          0 0 0 20 12  9       20 12  8      4455505062 5 2 3 0    41.0   41.0
 31 4901.311450 5.160E-25 3.233E-03.08270.101  150.35020.710.000000          0 0 5          0 0 0 10  6  5        9  6  4      4455504962 5 2 3 0    21.0   19.0
 31 4901.330150 2.812E-25 4.374E-03.07180.092  569.90980.770.000000          0 0 5          0 0 0 32  7 26       31  7 25      4455505062 5 2 3 0    65.0   63.0
 31 4901.368480 5.829E-25 3.210E-03.08600.105   25.12970.710.000000          3 1 1          0 0 0  6  2  5        5  2  4      4455505062 5 2 3 0    13.0   11.0
 31 4901.387520 6.416E-25 3.369E-03.08380.106   15.35050.710.000000          3 1 1          0 0 0  6  1  6        5  1  5      4455505062 5 2 3 0    13.0   11.0
 31 4901.388420 5.308E-26 1.003E-03.05000.088  543.18780.730.000000          3 1 1          0 0 0 23 10 13       23 10 14      4405505062 0 2 3 0    47.0   47.0
 31 4901.389660 2.119E-26 9.411E-05.08020.105   58.98100.770.000000          1 0 4          0 0 0  9  1  9       10  2  8      4465505062 6 2 4 0    19.0   21.0
 31 4901.394840 5.748E-25 4.955E-03.07680.095  343.38690.720.000000          0 0 5          0 0 0 19  8 11       18  8 10      4455505062 5 2 3 0    39.0   37.0
 31 4901.404790 4.560E-25 5.092E-03.07410.093  451.78110.740.000000          0 0 5          0 0 0 25  8 17       24  8 16      4455505062 5 2 3 0    51.0   49.0
 31 4901.411890 1.977E-24 6.982E-03.07650.104  112.54240.710.000000          0 0 5          0 0 0 15  0 15       16  0 16      4455505062 5 2 3 0    31.0   33.0
 31 4901.426520 3.146E-26 2.006E-03.07900.084  720.64590.710.000000          3 1 1          0 0 0 16 14  3       16 14  2      4452505062 5 2 3 0    33.0   33.0
 31 4901.432490 3.790E-26 1.664E-03.07790.084  667.42740.720.000000          3 1 1          0 0 0 18 13  6       18 13  5      4452505062 5 2 3 0    37.0   37.0
 31 4901.432840 5.843E-25 3.967E-03.08050.098  218.58720.710.000000          0 0 5          0 0 0 13  7  6       12  7  5      4455504962 5 2 3 0    27.0   25.0
 31 4901.463340 5.720E-26 1.291E-02.06810.087 1230.24190.760.000000          0 0 5          0 0 0 55  1 54       54  1 53      4442205062 8 2 1 0   111.0  109.0
 31 4901.478680 9.797E-25 5.163E-03.07980.101  166.45820.710.000000          3 1 1          0 0 0 13  5  8       14  5  9      4455505062 5 2 3 0    27.0   29.0
 31 4901.493510 5.665E-25 5.021E-03.07630.094  359.35230.720.000000          0 0 5          0 0 0 20  8 13       19  8 12      4455504962 5 2 3 0    41.0   39.0
 31 4901.499550 4.833E-25 5.092E-03.07450.093  431.61520.730.000000          0 0 5          0 0 0 24  8 17       23  8 16      4455505062 5 2 3 0    49.0   47.0
 31 4901.525590 2.225E-25 3.905E-03.07110.092  612.88450.790.000000          0 0 5          0 0 0 35  6 29       34  6 28      4455505062 5 2 3 0    71.0   69.0
 31 4901.552860 5.516E-25 5.058E-03.07580.094  376.15790.720.000000          0 0 5          0 0 0 21  8 13       20  8 12      4455504962 5 2 3 0    43.0   41.0
 31 4901.555280 5.105E-25 5.105E-03.07490.093  412.28940.730.000000          0 0 5          0 0 0 23  8 15       22  8 14      4455504962 5 2 3 0    47.0   45.0
 31 4901.573750 5.324E-25 5.083E-03.07530.094  393.80360.730.000000          0 0 5          0 0 0 22  8 15       21  8 14      4455504962 5 2 3 0    45.0   43.0
 31 4901.590570 4.150E-26 1.522E-04.07820.103  120.25710.710.000000          3 1 1          0 0 0 15  3 12       16  1 15      4455505062 5 2 3 0    31.0   33.0
 31 4901.655190 8.934E-26 4.457E-04.07340.101  269.21480.790.000000          1 0 4          0 0 0 23  3 21       24  2 22      4465505062 6 2 4 0    47.0   49.0
 31 4901.668100 5.884E-25 3.106E-03.08510.105   45.83360.710.000000          0 0 5          0 0 0  7  3  4        6  3  3      4455505062 5 2 3 0    15.0   13.0
 31 4901.679390 5.652E-25 3.193E-03.08350.102  108.45890.710.000000          0 0 5          0 0 0  9  5  4        8  5  3      4455505062 5 2 3 0    19.0   17.0
 31 4901.682940 3.140E-25 4.441E-03.07210.092  543.85120.770.000000          0 0 5          0 0 0 31  7 24       30  7 23      4455505062 5 2 3 0    63.0   61.0
 31 4901.700140 5.690E-26 8.546E-04.05000.091  504.52530.730.000000          3 1 1          0 0 0 24  9 16       24  9 15      4405504962 0 2 3 0    49.0   49.0
 31 4901.710420 1.645E-24 6.732E-03.07920.103  129.12190.710.000000          0 0 5          0 0 0 14  3 12       15  3 13      4455504962 5 2 3 0    29.0   31.0
 31 4901.713710 8.683E-26 1.288E-03.07060.095  594.93330.810.000000          3 1 1          0 0 0 38  2 37       37  2 36      4455505062 5 2 3 0    77.0   75.0
 31 4901.729070 5.352E-26 1.261E-03.05000.086  570.24100.720.000000          3 1 1          0 0 0 21 11 10       21 11 11      4405504962 0 2 3 0    43.0   43.0
 31 4901.745240 9.816E-26 2.583E-03.07020.092  728.31570.840.000000          3 1 1          0 0 0 41  3 38       40  3 37      4455505062 5 2 3 0    83.0   81.0
 31 4901.757630 5.584E-25 2.976E-03.08430.104   73.61240.710.000000          0 0 5          0 0 0  8  4  5        7  4  4      4455505062 5 2 3 0    17.0   15.0
 31 4901.761300 6.946E-25 4.412E-03.08050.100  189.00920.710.000000          3 1 1          0 0 0 12  6  7       13  6  8      4455505062 5 2 3 0    25.0   27.0
 31 4901.764570 5.939E-25 3.539E-03.08190.100  158.75390.710.000000          0 0 5          0 0 0 11  6  5       10  6  4      4455504962 5 2 3 0    23.0   21.0
 31 4901.771170 6.253E-25 4.169E-03.07980.098  229.51190.710.000000          0 0 5          0 0 0 14  7  8       13  7  7      4455505062 5 2 3 0    29.0   27.0
 31 4901.797730 7.358E-26 8.535E-04.06630.096  538.93740.810.000000          3 1 1          0 0 0 37  0 37       36  0 36      4455505062 5 2 3 0    75.0   73.0
 31 4901.818950 5.537E-26 7.886E-04.08270.094  298.67210.710.000000          3 1 1          0 0 0  9  9  0       10  9  1      4455505062 5 2 3 0    19.0   21.0
 31 4901.857180 3.796E-26 9.757E-03.06820.085 1253.25180.760.000000          0 0 5          0 0 0 54  4 51       53  4 50      4442205062 8 2 1 0   109.0  107.0
 31 4901.879990 2.404E-25 4.535E-03.07070.092  638.97690.810.000000          0 0 5          0 0 0 37  5 32       36  5 31      4455505062 5 2 3 0    75.0   73.0
 31 4901.887300 5.098E-25 4.064E-03.08120.098  218.58720.710.000000          3 1 1          0 0 0 11  7  4       12  7  5      4455505062 5 2 3 0    23.0   25.0
 31 4901.893120 2.428E-25 2.532E-03.08190.097  255.15440.710.000000          3 1 1          0 0 0 10  8  3       11  8  4      4455505062 5 2 3 0    21.0   23.0
 31 4901.899060 1.122E-25 2.095E-03.07060.093  642.28740.810.000000          3 1 1          0 0 0 38  4 35       37  4 34      4455505062 5 2 3 0    77.0   75.0
 31 4901.923530 3.615E-26 2.299E-03.06990.084  707.19980.710.000000          3 1 1          0 0 0 15 14  1       15 14  2      4452505062 5 2 3 0    31.0   31.0
 31 4901.930910 5.002E-26 1.551E-03.07730.083  606.63100.720.000000          3 1 1          0 0 0 19 12  7       19 12  8      4455505062 5 2 3 0    39.0   39.0
 31 4901.953840 5.625E-26 6.957E-04.05000.093  472.78690.740.000000          3 1 1          0 0 0 25  8 17       25  8 18      4405505062 0 2 3 0    51.0   51.0
 31 4901.967750 3.481E-25 4.498E-03.07230.093  518.63370.760.000000          0 0 5          0 0 0 30  7 24       29  7 23      4455505062 5 2 3 0    61.0   59.0
 31 4901.979750 2.526E-25 3.970E-03.07130.092  584.26840.780.000000          0 0 5          0 0 0 34  6 29       33  6 28      4455505062 5 2 3 0    69.0   67.0
 31 4901.996200 4.380E-26 1.889E-03.07840.084  652.30280.710.000000          3 1 1          0 0 0 17 13  4       17 13  5      4452505062 5 2 3 0    35.0   35.0
 31 4902.004920 6.798E-25 3.326E-03.08510.105   30.20940.710.000000          3 1 1          0 0 0  7  2  5        6  2  4      4455505062 5 2 3 0    15.0   13.0
 31 4902.008840 7.667E-26 7.738E-04.07080.096  467.78720.810.000000          1 0 4          0 0 0 30  5 25       31  4 28      4465505062 6 2 4 0    61.0   63.0
 31 4902.034810 7.886E-26 5.954E-04.07140.098  394.11610.800.000000          1 0 4          0 0 0 28  4 24       29  3 27      4465505062 6 2 4 0    57.0   59.0
 31 4902.036420 3.277E-26 1.259E-04.07640.103  142.71270.780.000000          1 0 4          0 0 0 16  2 14       16  3 13      4455505062 6 2 4 0    33.0   33.0
 31 4902.066820 6.553E-25 4.328E-03.07920.098  241.27700.710.000000          0 0 5          0 0 0 15  7  8       14  7  7      4455505062 5 2 3 0    31.0   29.0
 31 4902.093040 2.971E-26 2.541E-04.05000.097  419.74940.750.000000          3 1 1          0 0 0 28  5 24       28  5 23      4405505062 0 2 3 0    57.0   57.0
 31 4902.109590 1.118E-25 1.860E-03.07060.094  618.55450.810.000000          3 1 1          0 0 0 38  3 36       37  3 35      4455505062 5 2 3 0    77.0   75.0
 31 4902.113240 3.244E-26 1.047E-03.06970.087  743.92840.820.000000          1 0 4          0 0 0 36  8 28       37  7 31      4465505062 6 2 4 0    73.0   75.0
 31 4902.128380 5.079E-26 5.360E-04.05000.094  448.02760.740.000000          3 1 1          0 0 0 26  7 20       26  7 19      4405504962 0 2 3 0    53.0   53.0
 31 4902.130000 6.215E-26 1.117E-03.05000.089  523.86670.730.000000          3 1 1          0 0 0 22 10 13       22 10 12      4405504962 0 2 3 0    45.0   45.0
 31 4902.167260 1.420E-26 1.105E-03.06950.080  941.22090.830.000000          1 0 4          0 0 0 39 10 30       40  9 31      4465505062 6 2 4 0    79.0   81.0
 31 4902.174660 7.509E-25 3.456E-03.08270.106   17.59730.710.000000          3 1 1          0 0 0  7  0  7        6  0  6      4455505062 5 2 3 0    15.0   13.0
 31 4902.176280 6.553E-25 3.476E-03.08270.102  116.02270.710.000000          0 0 5          0 0 0 10  5  6        9  5  5      4455505062 5 2 3 0    21.0   19.0
 31 4902.182710 6.581E-25 3.775E-03.08120.100  167.99820.710.000000          0 0 5          0 0 0 12  6  7       11  6  6      4455505062 5 2 3 0    25.0   23.0
 31 4902.183580 4.139E-26 3.862E-04.05000.096  430.31280.750.000000          3 1 1          0 0 0 27  6 21       27  6 22      4405505062 0 2 3 0    55.0   55.0
