 31 5012.891600 4.556E-26 1.359E-03.07090.090  712.82220.800.000000          2 0 3          0 0 0 35  7 28       36  7 29      4455504969 5 2 3 0    71.0   73.0
 31 5013.150800 3.457E-26 1.426E-03.07180.085  754.82620.770.000000          2 0 3          0 0 0 31 10 21       32 10 22      4455505069 5 2 3 0    63.0   65.0
 31 5013.225200 5.853E-26 1.233E-03.07040.094  657.92030.820.000000          2 0 3          0 0 0 38  2 37       39  2 38      4455505069 5 2 3 0    77.0   79.0
 31 5013.792000 3.062E-26 1.430E-03.07230.083  766.76670.760.000000          2 0 3          0 0 0 29 11 18       30 11 19      4455504969 5 2 3 0    59.0   61.0
 31 5013.959200 2.542E-26 1.412E-03.07300.080  788.05580.750.000000          2 0 3          0 0 0 27 12 15       28 12 16      4455504969 5 2 3 0    55.0   57.0
 31 5013.998700 5.297E-26 1.256E-03.07060.093  676.79570.810.000000          2 0 3          0 0 0 37  4 33       38  4 34      4455504969 5 2 3 0    75.0   77.0
 31 5014.167200 4.075E-26 1.401E-03.07150.087  723.75060.780.000000          2 0 3          0 0 0 32  9 24       33  9 25      4455505069 5 2 3 0    65.0   67.0
 31 5014.253300 6.373E-26 1.173E-03.06640.095  629.94760.820.000000          2 0 3          0 0 0 38  1 38       39  1 39      4455505069 5 2 3 0    77.0   79.0
 31 5014.617100 5.543E-26 1.307E-03.07070.092  670.00920.810.000000          2 0 3          0 0 0 36  5 32       37  5 33      4455505069 5 2 3 0    73.0   75.0
 31 5014.831600 4.662E-26 1.384E-03.07130.089  699.63370.780.000000          2 0 3          0 0 0 33  8 25       34  8 26      4455505069 5 2 3 0    67.0   69.0
 31 5015.071500 5.428E-26 1.333E-03.07090.091  672.64410.800.000000          2 0 3          0 0 0 35  6 29       36  6 30      4455505069 5 2 3 0    71.0   73.0
 31 5015.138600 5.108E-26 1.355E-03.07110.090  682.55680.790.000000          2 0 3          0 0 0 34  7 28       35  7 29      4455505069 5 2 3 0    69.0   71.0
 31 5015.223400 3.786E-26 1.417E-03.07210.085  727.95710.770.000000          2 0 3          0 0 0 30 10 21       31 10 22      4455504969 5 2 3 0    61.0   63.0
 31 5015.481100 2.041E-26 1.329E-03.07410.081  796.79480.740.000000          2 0 3          0 0 0 24 13 12       25 13 13      4452504969 5 2 3 0    49.0   51.0
 31 5015.754300 6.097E-26 1.247E-03.07060.095  646.17380.810.000000          2 0 3          0 0 0 37  2 35       38  2 36      4455505069 5 2 3 0    75.0   77.0
 31 5015.790200 3.317E-26 1.419E-03.07260.083  741.57710.760.000000          2 0 3          0 0 0 28 11 18       29 11 19      4455504969 5 2 3 0    57.0   59.0
 31 5015.827200 6.682E-26 1.237E-03.06980.095  625.58280.810.000000          2 0 3          0 0 0 37  1 36       38  1 37      4455505069 5 2 3 0    75.0   77.0
 31 5015.874700 2.707E-26 1.393E-03.07330.081  764.54350.750.000000          2 0 3          0 0 0 26 12 15       27 12 16      4455504969 5 2 3 0    53.0   55.0
 31 5015.919100 5.258E-26 1.152E-03.07060.094  660.38600.810.000000          2 0 3          0 0 0 37  3 34       38  3 35      4455504969 5 2 3 0    75.0   77.0
 31 5016.004500 6.162E-26 1.271E-03.07070.094  642.28740.810.000000          2 0 3          0 0 0 36  4 33       37  4 34      4455504969 5 2 3 0    73.0   75.0
 31 5016.291700 4.503E-26 1.398E-03.07180.087  696.03660.770.000000          2 0 3          0 0 0 31  9 22       32  9 23      4455505069 5 2 3 0    63.0   65.0
 31 5016.569100 7.385E-26 1.200E-03.06600.095  598.81870.810.000000          2 0 3          0 0 0 37  0 37       38  0 38      4455504969 5 2 3 0    75.0   77.0
 31 5016.895400 6.622E-26 1.217E-03.07070.095  618.55450.810.000000          2 0 3          0 0 0 36  3 34       37  3 35      4455505069 5 2 3 0    73.0   75.0
 31 5016.938800 6.263E-26 1.307E-03.07090.093  638.97690.800.000000          2 0 3          0 0 0 35  5 30       36  5 31      4455505069 5 2 3 0    71.0   73.0
 31 5016.998200 5.176E-26 1.379E-03.07150.089  671.06950.780.000000          2 0 3          0 0 0 32  8 25       33  8 26      4455505069 5 2 3 0    65.0   67.0
 31 5017.265000 4.122E-26 1.406E-03.07230.086  701.92600.760.000000          2 0 3          0 0 0 29 10 19       30 10 20      4455504969 5 2 3 0    59.0   61.0
 31 5017.274700 2.111E-26 1.295E-03.07450.082  775.79750.730.000000          2 0 3          0 0 0 23 13 10       24 13 11      4452504969 5 2 3 0    47.0   49.0
 31 5017.314100 6.109E-26 1.334E-03.07110.092  642.33560.790.000000          2 0 3          0 0 0 34  6 29       35  6 30      4455505069 5 2 3 0    69.0   71.0
 31 5017.346100 5.722E-26 1.356E-03.07130.091  653.13320.780.000000          2 0 3          0 0 0 33  7 26       34  7 27      4455505069 5 2 3 0    67.0   69.0
 31 5017.749400 3.554E-26 1.401E-03.07300.083  717.22540.750.000000          2 0 3          0 0 0 27 11 16       28 11 17      4455504969 5 2 3 0    55.0   57.0
